utterance,intent
"So much hate on Russia in #Eurovision it's actually hilarious, huge change from previous years. I love the political aspect of this contest",not sarcastic
i never want to be friends with the people who bring paint pens specifically to graffiti a bathroom,not sarcastic
Great effort @Patriots We'll get em all next year,not sarcastic
I wish I could watch Disney channel original movies on the old box TVs to get the full effect again,not sarcastic
Kyle is out of town so i made a baked ziti and ate it out of the pan and watched the first three Twilight movies last night,not sarcastic
Nandos I don’t believe you. Something   has happened behind closed doors!!!,not sarcastic
i really hate goodreads notification system IF I DECLINE A FRIEND REQUEST TAKE IT OUT MY NOTIFS 😭,not sarcastic
"I have cher’s dark lady stuck in my head but instead of the words ‘dark lady,’ my brain is substituting ‘dutch baby’",not sarcastic
Omg flashbacks to emma blackery girl balls merch and the fact that i spent money on it,not sarcastic
i want to go to kings island again before summer is over,not sarcastic
dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,sarcastic
I’ve always known #Bez is my spirit animal but seeing the mess he makes on @MasterChefUK confirms it 100% what a legend that man is,sarcastic
MAJOR NEWS: @Spotify premium is now bundled with free @hulu 🙌🙌🙌🙌,not sarcastic
I’m going back to work exactly 8 weeks postpartum and that just doesn’t sit right with me,not sarcastic
Idk how some girls put on makeup everyday. Is it just to take selfies or have you just not discovered netflix yet?,sarcastic
"This isn’t good, only a few days in of self isolation and I’m already noticing a  decrease in WiFi speed 😅📡",not sarcastic
Absolutely DISGUSTED with how @carolineflack1 has been treated and now she's gone! You are all to blame behind your fucking keyboards of shame! @MirrorCeleb @TheSun @Daily_Record @LoveIsland #carolineflack #suicide #LoveIsland,not sarcastic
@Mike_Fabricant This aged well,sarcastic
STOP TREATING MARS LIKE A BACK-UP BOYFRIEND JUST FIX YOUR CURRENT RELATIONSHIP WITH EARTH BECAUSE YOU CAN'T LIVE HERE.,sarcastic
people who think it’s funny to spike drinks are the actual scum of the earth,not sarcastic
"twitter what is this garbage?
take it back please",not sarcastic
how can a person look at lizzo and not think she’s hot it makes no sense,not sarcastic
Just forced myself to go to class and spilt hot coffee in my lap while driving. How’s your day going? 😅,not sarcastic
"Just watched the Murray game and BBC commentary after. Isn't ""Andrew Castle"" cockney rhyming slang for something? Should be.",not sarcastic
☯️&amp;🤍 https://t.co/Uz2XTyp9Dg,not sarcastic
Very good analysis and a good demonstration of why you should treat anything your told by the BBC with the utmost care. https://t.co/V6rO4FZqeP,not sarcastic
Does anyone have any late Edinburgh Fringe recommendations? Anytime from the 19th,not sarcastic
Just switched to @octopus_energy 🐙 was with @BulbUK but there monthly payments go up and down like a seesaw and now they want even more money so.. #ByeBye,not sarcastic
"Wander Franco closes out an 11-pitch at-bat with a two-run homer off of Houck. 

3-1 Rays in the sixth.",not sarcastic
hissy fit clothing I am obsessed with everything you do,not sarcastic
"ok i can’t take this anymore, i’m gonna sit my ass down and watch this film, if it’s shit i stg i’m suing the internet for lying to me",not sarcastic
I’m at a weird point in my life where I’m on etsy looking for cute reusable tote bags,not sarcastic
Learn about what we do in the Brain and Behaviour Lab at the #UniversityofPortsmouth #zebrafish https://t.co/A7aazJYwoq,not sarcastic
"Surely if all Opticians boycotted contact lens manufacturers until they stopped supplying dodgy online stores, we'd end up with fewer parasitic sites that don't require a fit, aftercares or even a valid eye test.",not sarcastic
@WilliamShatner Mr Shatner whilst you were sleeping you asked me to join Facebook messenger and then after a polite conversation you then offered me gold necklaces and a singed (sic) tee-shirt - you made my Friday night sir... just awaiting your instructions so I can wire the money...,sarcastic
i’d like to share that i am the happiest i’ve been in a very long time,not sarcastic
"The first paper @jesskah02 and I accepted as part of our special issue on intergroup conflict @ELSFinance is now online! Check it out at https://t.co/y0earQdPwa and kudos Sam Whitt, @rkwrice and @vera_mironov!",not sarcastic
@sonofsama1 @BoqorofCeel U got more than me🥺,not sarcastic
"@AlexShawESPN @robwishart @GNev2 Does he order 11 at once and drink each one at just over 5 minutes, OR do we have to take into account going to the bar? Either way it’s a disgrace and not what we should be promoting to the kids.",sarcastic
Calling all user researchers: who fancies beta testing our new thing? It’s good. https://t.co/Ww4iHVkdZ2,not sarcastic
Football is turning into an anatomy lesson. COOL,sarcastic
"oh you’re just friends?

why’d u shave then?",sarcastic
I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,sarcastic
it’s amazing how toxic people are always blaming others but fail to realize that they are the common denominator in all problems 🚮,not sarcastic
The Goonies will always be one of my favorite movies,not sarcastic
I just wanna lie in bed and eat skips and get paid for it,not sarcastic
ayo govvy hook me up w that stimmy if you know how the flow goes y feel,not sarcastic
how old were u when u found out omaha steaks wasn't a restaurant,not sarcastic
thinking about quitting the path im on to become a college advisor so i can be wrong and do nothing for the rest of my life,sarcastic
"We need an emoji for a neutral-faced eyebrow raise. 
😳 this one looks embarrassed. 
😧 this one looks distressed. 
What if we want to show moderate surprise or that our interest has been piqued but are still being measured in our expression of it?",not sarcastic
The villains in super hero films are awfully polite. They always confine their invasions to being above one particular city,sarcastic
"well if I’ve learnt one thing this week, it’s that there is nothing more mortifying than having to watch back your own recorded talk during a conference",not sarcastic
hello,not sarcastic
locals saying “not all cops” are missing the point and showing their underlying racism that we all knew was there in the first place,not sarcastic
I forgot my keys omds I had to message my brother on roblox to open the door,not sarcastic
"too many words, not enough pictures",not sarcastic
trying to watch narnia and nathan and michael are fully sat here trying to figure out how the time zones between narnia and earth work,not sarcastic
I have more fun with my parents and boyfriend than anyone else. Is this old age?,not sarcastic
"The best possible Saturday night is going out for dinner and drinks, having a couple too many, and being home for Match of the Day, happy weekend everyone",not sarcastic
Ready to not be pregnant so I can enjoy my first espresso martini,not sarcastic
drinking 4 beers and getting on google maps to look at how street layouts and residential layouts are different in other countries,not sarcastic
"head is pounding, spent £25 on ubers last night and I have a 3000 word report to write :) yippee x",sarcastic
@PoliticalOrgy I thing you might be on to somethink!🙄,sarcastic
Just disposed of a dead opossum. Good morning!,sarcastic
growing up is praying to ur childhood dog instead of god,not sarcastic
Bbq sauce in alfredo kinda slaps I’m not joking,not sarcastic
drop some creative fun instagram captions???,not sarcastic
I’ve been awake for 21 hours,not sarcastic
wild that theres a whole industry of pop ups that are like just elaborate ig photo ops and people are paying for them???,not sarcastic
did anyone else get a notification from @NetflixUK saying american horror story s9 was available but doesn’t show up when you search for it?!,not sarcastic
@andy_mansell72 @VicOtley @garry_whu @NiaAnts @davidschneider Finally someone is speaking up for the billionaires.,sarcastic
Yes you can break all the rules for Christmas and risk serious fines and killing your loved ones with a deadly virus OR you could ✨stay at home✨,sarcastic
Not even close to pretty but much needed 3 points 🔴⚪️⚫️,not sarcastic
Entered a scramble yesterday at the orchards and won double the money I paid.. Free cash.,not sarcastic
Repeatedly saying “I’m the least racist person in this room” is a great indication that you are racist #Debates2020,not sarcastic
Is there a zombie apocalypse going on upper street,sarcastic
"It's over
The journey is finally over
Just beat FFXIII and thus have completed every main series base Final Fantasy, with the vast majority being done since Jan of this year (all but 1 and 15)

Hot Take: XIII is a very good game and y'all complain too much about the linearity.",not sarcastic
Still haven't fully comprehended I go back to work tomorrow.,not sarcastic
justin bieber is and always has been so hot sue me I’ll never stop being a belieber,not sarcastic
idk why but my norms wr skyrockets when I solo q,not sarcastic
Thoroughly enjoyed my first TeachMeet! Would definitely recommend it. It's like a teacher version of #TEDTalks @TeachMeetLeics,not sarcastic
@stockwa16053563 @PeterGWall @michael_saylor Michael Saylor is efficient in his line of questioning. Feels like more an interrogation 😂⭕️,sarcastic
Simone Biles is the strongest person I know and I will straight up fight anybody who tries to say something else. Also I would still die for Grace McCallum she is so precious.,not sarcastic
2000s songs are so infectiously rhythmic and boppy i love it,not sarcastic
friendship is such a beautiful thing and deserves more credit than it gets,not sarcastic
"sorry to the proctor for my chem exam last week that saw me cry for 20 mins. don’t worry, I changed my major 🤟🏼😬",not sarcastic
denmann brushes r so therapeutic to clean,not sarcastic
only have to physically be in uni for an hour a week looool mmmm take my 9k xxxxx,sarcastic
Today Rob told me that they have a room in the NICU with so many babies with MRSA that they started calling it the MRSAry.,not sarcastic
"as a poly dude, this ""boyfriends"" comic is really fucking adorable i dont trust no bitches who say its ""fetishy"" or ""not good representation"" i love them id die 4 them",not sarcastic
yes i have little interest in doing things that applies to me,sarcastic
When your @Apple delivery gets stolen by a UK Mail delivery driver and the police know who it is but I still don’t get taken seriously🙃🙃🙃,sarcastic
I miss my family’s road trips. My favorite part of our annual road trip to Canada was buying fried chicken and a banana flavored nesquik in Michigan 😂 https://t.co/sw7iUWFWBN,not sarcastic
"Something really great about the initial Covid shutdown last year was the way it completely erased March Madness from the calendar. Missing that, tbqhwyrn.",not sarcastic
@GeekDadGamer My neice (4 or 5 at the time) *loved* playing Mario Kart 8 with her dad using the acceleration and steering assists. Before that she was mostly a spectator while he played kid-friendly games like Ape Escape.,not sarcastic
Did my cashier at Trader Joes really tell me he wishes that he could drink tea at night like me but if does he has to pee multiple times during the night?,not sarcastic
i want thai food Right Now :(,not sarcastic
yesterday 4 dinner I just had rice w/ sriracha sauce on it and it was arguably the best meal I've had in a while,not sarcastic
@SrutisJay one of them smonks weed so it's super worth it /s,sarcastic
"checked ring footage last eve. shoutout to unknown neighbor who, despite being very pregnant and walking around icy sidewalks, drove to my house and delivered three of my UPS packages wrongly delivered to her. Not that she knew, but it was over $100 worth of stuff! 🙏🏻",not sarcastic
#BigNightIn Please send a virtual hug to Grandma Gwen in Liverpool from The Wigwoods in Coventry. Separated only by miles of cuddles xxx,not sarcastic
"@DanielIngolfur @The_Timbrodini @ViQueen55 @tedcruz I know, right? He even wanted poor people to be healthy, because he was basically a fucking communist. What a hippie.",sarcastic
"Missed conversion, 0-36",not sarcastic
There will always be 'sensible' visitors coming to Spain.,not sarcastic
"16:00 GMT: 
Temp: 13.2°C,
Wind: W, 2 mph (ave), 6 mph (gust),
Humidity: 90%,
Rain (hourly) 0.0 mm,
Pressure: 1015 hPa, rising slowly",not sarcastic
Why do people bid on stuff on eBay when they’ve got no intention of buying. So annoying.,not sarcastic
Man Utd are painful to watch 🥴,not sarcastic
"So, this renders testing, and even getting vaccinated absolutely pointless. I wish I hadn't bothered 😕",not sarcastic
Today is not a good day. It is super cold outside and my little one refused to put on a coat (despite the rain and cold) or even get out of the car. I really hope tomorrow is better!,not sarcastic
I believe that Britain’s international reputation has already been shot to pieces in the hands of Johnson’s Tories. This will certainly make things much worse.,not sarcastic
Love how politicians are exempt from social distancing and all other restrictions placed on the general public ,sarcastic
"just started watching some show on prime called show real london &amp; its too funny, some budget love &amp; hip hop😭",not sarcastic
"mygers is a joke, 2 away games out of 10 and one half the population got",not sarcastic
Man U are bang average so far tonight,not sarcastic
I’ve completely lost my will power.  If anyone finds it please can you return it.,not sarcastic
So you think the vaccine is a bad idea then. Glad you have that PHD in immunology!,sarcastic
So he should the bowling wasn’t the problem,not sarcastic
Such a bad start to the day - laptop is on the blink & i've just spilt a full cup of coffee. Get me to five o'clock ASAP,not sarcastic
I see itv are starting a new crime drama next week. It doesn't look very original.,not sarcastic
we are going to have a tough time in the semis but itll be litty and practice 🔥🔥🔥,not sarcastic
This is fantastic! Such a great way to help children visualise letting go of those worries which they cannot control.,not sarcastic
Who complained about Terry Burton saying he is not fit to travel  on the  official coaches,not sarcastic
"Ah, we really needed that vaccine booster address from Boris Johnson, and it wasn't ANYTHING to do with getting the media to report on something else other than the Downing Street Christmas parties. ",sarcastic
I've been positive and booked tickets for me and mum to go see Mark Rylance in Jerusalem next August.,not sarcastic
"This conversation must be driven by the 94%. 

The 6% have been pushing for change.",not sarcastic
What’s the first spot you hitting up when you get to Ghana with your vaccinated fine self??,not sarcastic
Our country has been screwed over for the past decade by the Conservatives yet the people consistently vote them in despite literally everything they have ever done. What is wrong with people?,not sarcastic
Awwwwww man my teeeeeeeth!!! Mouths be elastic banned shut!! Help,not sarcastic
"17:46 Temp. 10.9°C, Hum. 88%, Dewp. 8.4°C, Bar. 1014.5 hpa, Rain Today 0 mm",not sarcastic
I wish I had woken to better weather today. Some good weather would help me start the week in better spirits.,not sarcastic
Tips in hospitality during the festive season make it all worth it!,sarcastic
"I can just about remember the two Newcastle stores, in Pilgrim Street and Eldon Square 👇",not sarcastic
"2 hours remain! 
£191 prize pot so far, can we tip it over £200????",not sarcastic
"City win with a pen..

Liverpool win with a pen..

Chelsea win with a pen..

What's the odds on united winning with a pen...",not sarcastic
"And when he leaves, don't bring him to United 👍 
Don't forget to have an auction for Pogba too",not sarcastic
So often a scandal comes out to cover up something else that’s going on…,not sarcastic
Really great volunteering opportunity in Dunferline 👇. You'd be joining a great team!,not sarcastic
People couldn’t be lazier at work if they tried,not sarcastic
"Sharing is caring, I'm sure your 42 followers wouldn't have slept tonight not having this update from you⸮",sarcastic
"Right I need to wrap the Christmas  presents , can't put it off any longer 
😭😤🌲🎁",not sarcastic
At least the lads can get some decent scran.,not sarcastic
"It appears that while the U.K. Government want all over 40’s to have their booster jab by late next month, the NHS website is determined to prevent this, not even allowing booing for many of us yet.",not sarcastic
Of course it’s raining when I’m due to go out tonight 👍🏻,not sarcastic
Come on Ralf... get it changed,not sarcastic
If only clever people actually had the ability to be clever and not repeat everything they think they know,sarcastic
Imagine Bawheid lying !!,not sarcastic
"Riches here, grab ‘em while you can",not sarcastic
Thank you king 🤝 I hope you doing amazing my boy 🖤,not sarcastic
"The Spanish National Ballet company rehearsing wearing masks: gasping, falling about clutching their chests unable to breathe after 2 minutes. Makes sense that you'd refuse to wear a mask in a bus for five minutes to protect others. Totally. Carry on.",sarcastic
"such a good morning, computer froze, update then crashed my laptop, just spilt a cup of coffee. Can the week honestly get any better than this!!",sarcastic
Great to see you All it was a really fund Christmas celebration 🎉,not sarcastic
Woke up from a weird stress dream about our office in poland which strangely had a Korean bbq in the canteen and one of the broth options was oat milk 🤢,not sarcastic
"The comments made about the jockeys weighing room should categorically be retracted. Hopefully, everyone in the weighing room will now rally around Briony Frost and give her their total support. Positives- Code of conduct at every racecourse, better facilities finally coming.🙏",not sarcastic
Off to get my jab to protect myself,not sarcastic
"So tired this morning I spent ages trying to unlock a car, wasn’t my car",not sarcastic
Why do my office insist on having the AC in in the middle of winter? I’m so cold!!!,not sarcastic
"Today is not a good day when truth is betrayed by lies, deceit and bigotry. I feel broken.",not sarcastic
Sad news. RIP,not sarcastic
"Temp: 8.8�C. Humidity 90% Rain today 1.8 mm. Barometer 989.6 hPa, Falling quickly. Wind 5 mph SSE, WindRun 121.3 mi, Gust 7 mph.",not sarcastic
"Yes, I would absolutely love to see how my favourite game company is going down the drain. I TOTALLY don't want them to pick themselves up and make better products. Not at ALL.",sarcastic
"I would say, I wish there was a parenting manual that could help parents out for basic needs like social emotional help, how to make sure your child feels understood, and what things cause trauma in children.",not sarcastic
For my more youthful friends who are nearing the 6 months post-jab 2 time x,not sarcastic
Done,not sarcastic
So pleased to have another December day in the office with the AC blowing. How many coats will I need today? 🥶⛄️,sarcastic
He wouldve been besties with Hozier 🥺 i hope they meet sometime,not sarcastic
"My nana, my brother and me.",not sarcastic
My folks partying like it’s Friday 😂,not sarcastic
"Ramish, I'm going to rennovate my kitchen . If there is a lot of noise I can't help that. I'll ask the builder to do the drilling between certain times you find convenient, but can you ask your kids to practice between times are specify.",not sarcastic
"I really hope we don’t go into another lockdown, I’d hate to do it all again.",not sarcastic
"Pair for tomorrow, north bank upper block 102.",not sarcastic
Breaking news: Pubs and bars the latest cure for COVID.,sarcastic
“i think you’ll find it pairs well with food” LMAO why am i jeff,not sarcastic
Aidan Coleman what a man 💪💪 Well spoken,not sarcastic
Boris Johnson is a great leader and all his team stick to the covid rules rules,sarcastic
i wish i was one of those people that left voicemails,not sarcastic
"It's total scare mongering , people need to just get on with there lives",not sarcastic
The worms have turned. Being on the side of the grim reaper will cost them desperately needed circulation.,not sarcastic
I see ITV have new drama starting next week think it's about a police detective with personal problems that i'll make change then.,sarcastic
Omg how an earth is that a pen !!! 🤡,not sarcastic
“Safety measures” ???? Are they safe? Where’s the long-term safety data ?,not sarcastic
What about the mentally ill 👇👇👇👇👇👇👇👇,not sarcastic
"Who wrote 'wind the bobbin up'? 

Were they shot? Strangled? Or at least psychologically tortured for a long while.",not sarcastic
It's so cold here in Britain :c who else loves apple pies?!!,not sarcastic
Anyone travelling through Gloucester tomorrow that would potentially have a spare seat?,not sarcastic
"Another day, another end to another working week, let's see how the next one goes.",not sarcastic
McTominay the best player on the park again. Interesting as Twitter would have you believe he should be playing league two.,not sarcastic
Really insane to think Brandon Marshall had the best season of his Hall of Fame career while in his 30s and playing with Ryan Fitzpatrick for the New York jets,not sarcastic
How has salah missed that goal? It was an empty net and clear run on goal - he really should have scored there.,not sarcastic
Shrinkflation is a serious economic phenomenon that affects the lowest-paid in society. This process is captured so eloquently in the sad degradation of the sturdy digestive,not sarcastic
So the Scottish Government want people to get their booster shots so badly that the website doesn't even work,sarcastic
"11:37 G4TGJ/P (Richard) on G/NP-009 (Buckden Pike, 702m, 6 pts) 7.0328 CW: [RBNHole] at G4ZFE 18 WPM 11 dB SNR [RBNHOLE]",not sarcastic
"⚽️ FIXTURE ⚽️

Vs R’town Ramblers

11/12/21. 1015ko

LEAGUE

Final match of 2021 as we host Randalstown Ramblers at the Forum. Good luck lads⚽️",not sarcastic
"I'd like to thank my current employer for making me feel accepted and valued. It's particularly nice that, whenever I have some suggestions for them, that they seriously consider them and don't just automatically put their fingers in their ears and shout 'I CAN'T HEAR YOU'. Metaphorically.",sarcastic
Could've went to shaynes gaff but went litherland instead.- Kai 7:31 11 December 2021,not sarcastic
A barman who can’t open a bottle of beer ain’t speeding this along,not sarcastic
So many error codes in R today!,not sarcastic
Surely he's lifted his arm out of the way so it doesn't hit it?,not sarcastic
Name something that blew up more than QR codes during COVID jeesh everywhere,not sarcastic
"i am not pleased to find that my fragile delivery was left on my doorstep in the rain today, instead of being left in my safe place.",not sarcastic
"Up the Ralf Ragnicks Reds, the way it should be with United!",not sarcastic
"nothing like being down £20 a week - choosing between food and bills this christmas, thanks DWP! <3",sarcastic
When ya at a big people dance and they play a reggae knock of version of a big tune,not sarcastic
"It was always going to be hard for Cardiff, but Christ, Karl Dixon does not want to see an upset here",not sarcastic
My thoughts exactly 👇 and everyone knows the answer.,not sarcastic
I hate paying so much for gas.,not sarcastic
I love how Instagram can motivate people.  I saw a post by Kim Kardashian and I was motivated to delete my account.,sarcastic
"I would imply that this friend has a tendency to be unthinkingly judgemental, and often revels in knowledgeable ignorance ",not sarcastic
Not what you meed 10 men against city,not sarcastic
It's a good job we dropped Beese isn't it 🤷🏻‍♀️,not sarcastic
"As Microsoft develops Windows, they sometimes turn their blue screen of death black for development testing",not sarcastic
"People don’t need to wear masks or distance in pubs and bars, but COVID will still spread in these places.",not sarcastic
Absolutely shocking from grealish. Take him off,not sarcastic
The only immunity these vaccines infer is immunity from liability for those who develop and administer them.,not sarcastic
Can you watch the top prank undercard in the UK?,not sarcastic
#stressingaboutcookingchristmasdinner,not sarcastic
What a beautiful image and sentiment 😊,not sarcastic
Tell me if I’m wrong rlc blown his chance to cement a position in midfield i speak of Ruben cos I expected more when he got given 1st team starts n he simple not taken them super sub for me now!,not sarcastic
i got my first paycheck from my other job &amp; i make more in tips lmao,not sarcastic
"just finished such a long, 12 hour shift with no breaks. Tired is an understatement",not sarcastic
Attempting to get to the Radisson Hotel beside Heathrow by foot and the route google gave me led to a road with no footpath -_-,not sarcastic
2 tickets for Ewan mcvicar it the fubar for free gees a dm,not sarcastic
I'm really nervous for my first driving lesson today. It's so dangerous and I'm scared.,not sarcastic
"I’m a lot like Jonathan Creek, really, only without the intelligence. Or the good looks, or the charm",not sarcastic
Goal for our client George Honeyman 👏🏽,not sarcastic
2022 goal meet tony hawk and thats all,not sarcastic
Plenty of Addicts are Alcoholics and some Alcoholics are addicts too but then there are exceptions.,not sarcastic
Boris Johnson is not a clown. The conservative party is not corrupt.,sarcastic
I hope Anthony Taylor is never put in charge of a Chelsea match again,not sarcastic
Just say he’s not playing this year,not sarcastic
What a day that was 👌,not sarcastic
How you meant to start dating again when your 5’4? 🤔 not even Snow White wants me 😂,not sarcastic
"The support shown by our British newspapers towards GP surgeries is ridiculous, how to ensure the public know how hard we are really working.",not sarcastic
"It's beggars belief that the MET Police suggest they can't, or won't, investigate crimes that have already been committed.",not sarcastic
"Does the BBC want us to get infected?
Does the BBC care about the people or just the Tories?",not sarcastic
"if a song has  Dakota in it automatic ⭐️⭐️⭐️⭐️

🎵every knew her as Nancy🎵",not sarcastic
I can’t wait to spend Christmas with the family. Maybe one year I’ll have a boyfriend to keep everyone quiet 🤣,not sarcastic
I can't think of anyone else who could pull off the Wooly Hat.,not sarcastic
Ralph's got his name in the hat,not sarcastic
"There was so much interest in your Venice series Peg, the hand colouring is exquisite!👌🏽👏🏽👍🏽",not sarcastic
"After the two years we’ve just had, the loss of twenty shows just before Christmas…if we lose our Union Chapel show too it’ll be devastating. But I’d rather be safe than dead",not sarcastic
I think something very special is happening under Tim Harris. Promotion becoming a real possibility.,not sarcastic
I would love to be able to book my covid booster shot but the website doesn't work,not sarcastic
"Game of the Year goes to Yakuza Like A Dragon, special mention to Yakuza Zero.",not sarcastic
That Aboniki ehn!!! Dem no dey tell person,not sarcastic
"So Boris has made a hash of Brexit, let 150,000 people die and lied through his teeth but still thinks he deserves a boozy bash! Nothing surprises me about him any more sadly.",not sarcastic
Just get ahead of Mclaren and cement that third place tomorrow lads 💪🏻🏎🏎,not sarcastic
"I can't believe that after this whole pandemic, and knowing exactly what will happen if they aren't careful, the government is still choosing to fail to protect disabled people.",not sarcastic
I would date any of these men 🥺,not sarcastic
Their reason for grabbing and holding on to power is to scam as much money from us ordinary citizens (proles) as they can. They see this as enterprising and virtuous. I see it as corruption and theft.,not sarcastic
"You know the drill bro. Until he leaves, na my Coacheeeee
All ❤️ bro",not sarcastic
Biden's ratings take another hit.,not sarcastic
"Wind 5 mph E. Barometer 1029.8 hPa, Pressure trend. Temperature 8.1 °C. Rain today 2.1mm. Humidity 96%",not sarcastic
Funny. I’ve wanted him to leave since about three months after his debut.,not sarcastic
This really is great news for such a worthy winner. Well done to the whole brilliant team at Windwave.,not sarcastic
This is just unbelievable. You hear 70 people died in a tornado in the USA in 2021 and wonder how and then you see this…,not sarcastic
so beautiful,not sarcastic
Dreadful weather today. Make sure you’ve got your Umbrella to hand 🌂🌂🌂,not sarcastic
"Max Verstappen is such a clean driver, he never makes dirty moves when racing.",sarcastic
Saw huge convoy of Mercs and Bonzen outside EEAS yesterday afternoon as AL called on Borrell,not sarcastic
So the Prime Minister parties whilst the rest of us at to live with strong lockdown restrictions where we couldn't see close family or friends for months. Yet still as a job.,not sarcastic
"Don't mandate mask wearing, allow choice",not sarcastic
The US UK GC is going mental over the difference of names of baked goods. I am howling.,not sarcastic
"Sure, vaccines make no difference to Covid spread; that's why the hospitals are full of unvaccinated people. Are you able to do the maths?",sarcastic
"I’m a simp for the Hive, y’all.",not sarcastic
Met lots of old mates today which was lovely. Was like being back in The Imp!!,not sarcastic
"The usual UK race baiters, strangely have got absolutely nothing to say about the Jussie Smollett case.",not sarcastic
Beauty of wearing a mask isn’t that it’s just the responsible thing to do is that it’s another layer of warmth on my freezing trips to work,not sarcastic
The worst Guy Ritchie film ever and they didn't even use the P word 🤷🏻‍♀️,not sarcastic
"What a week, more than ready for tomorrow morning, up bright and early",not sarcastic
No football tomorrow due to covid 😡 😡 have to find my football fix locally..,not sarcastic
That Friday finish line really takes longer and longer in December doesn’t it,not sarcastic
"Went to McDonalds today, unfortunately there was a long wait, which meant that my food was cold and not like the photo in the restaurant",not sarcastic
Juicys story well told by Dave Chapelle.,not sarcastic
That’s enough activism for today x,not sarcastic
Why is Rashford still on and Sancho out?? Hmmnnn....Daddy G.O....I no see this one okk,not sarcastic
"I don't like that barbers don't accept card payments, it should be normalised.",not sarcastic
"Last night I dreamt that today would be friday.......wow, guess what happened...
Dreams are amazing!",not sarcastic
What’s your Karaoke 🎤 song 🎵?,not sarcastic
I really hate being stuck at home thanks to the governments lack of controls on covid in school.,not sarcastic
"The Vernon in town, best pub going. No questions asked.",not sarcastic
"Just logged onto Ticketmaster, leaving it running on the background as the timer counts down...",not sarcastic
"Hi John, thank you SO MUCH :-) for the text last night. ordering (!) me back to work off holiday for this morning as someone else is sick. Sooooo Sorry :-( that I am in Beijing with an 8 hours time difference and couldn't make it! I'll try harder next time.........",sarcastic
Need a big second half reds,not sarcastic
Spontaneous weekends away is my thing ☺️,not sarcastic
It's so ironic to me that rich people receieve free stuff from companies when they could easily purchase it themselves.,not sarcastic
7:41am and there's a young lad getting off a train with a pint can of Stella and a super king. Those were the days 😂,not sarcastic
cant get over the fact i’m going to be playing live for the first time on sunday😭,not sarcastic
"Given up, trying to find “the one”; and will just concentrate on my health and art.",not sarcastic
What I would love to tweet right now 👀👀,not sarcastic
I live for the great British weather!,sarcastic
Are we entering another era of old icons dying,not sarcastic
Not sure why I was expecting him to shake hands with deepdale duck when he was meeting people 😂,not sarcastic
People going out to get there boosters without thinking if they a) need them b) offer a reasonable level of protection c) Are safe long term. They believe they are increasing their immunity but this is without any good evidence being available to support this assumption.,not sarcastic
"14:44 Temp. 7.2°C, Hum. 73%, Dewp. 1.6°C, Bar. 1004.1 hpa, Rain Today 0.1000 mm",not sarcastic
When you hear Mike Dean is on VAR you know what happens next. He tried desperately to cancel our shout for a penalty.,not sarcastic
Tomorrow night  I have a Christmas party with my slimming group cannot wait for it,not sarcastic
"Boots meal deal is superior to Tesco meal deal.

That's it. That's the tweet.",not sarcastic
"What people?
How do you storm a Megadeth song?",not sarcastic
Right that's all updated again.....New outfits and heels added and perfume and make up.....I'm one very spoilt girl 💋,not sarcastic
"🙈🙈nitey nite twitter.
I’m done now with all the bad news.
Have a good evening all x",not sarcastic
So supposedly that’s a pen and the one for us on Tommiasu wasn’t,not sarcastic
Hoping one will be Johnson doing the Locomotion.,not sarcastic
"To all the mothers who justice wasn’t done for and never will be truly won, I am with you.",not sarcastic
The best thing about being in business is not having to report to anyone to make decisions.,not sarcastic
Temptation to do a photo shoot like this when I (finally) graduate next year is strong. 🤣,not sarcastic
We play so well and ALWAYS concede,not sarcastic
"I really wish people would stop being selfish and wear a mask in shops. Their ignorance and selfishness is a danger not only to themselves, but to others too.",not sarcastic
"Blues have left me proper discombobulated, hopefully the Benn Algieri dust up later on will effect a rebalance",not sarcastic
Don't forget to vote for Matty Lee this brilliant diver and person help him to stay tonight 🥇🥇🥇🥇🏰🇬🇧 x,not sarcastic
I really haven't a clue why people think GP's aren't working when you look at all the supportive news headlines around!,sarcastic
Early morning alarm call when whoever was on stag lit the puffing billy 🔥 💥,not sarcastic
"Absolutely love it when I stay late at work to take someones photograph, remind them twice, and then they forget and leave before I can take it 🙂 ",sarcastic
"Debating where to go to away to in June, I miss STA Travel",not sarcastic
"Know what's amazing? Waiting all day for a package that never arrives. Even better when you get a photo of the package at a random front door. ""Your package is now with Hermes"", oh great.",sarcastic
"why do we have to have such a work filled winter break?? 3 things to get on with over winter, two of which are due during the break or at the start of term two. i wish those deadlines had already passed as we’ve not even had any yet this year",not sarcastic
"Wow, Chelsea bean beaten by West Ham, that was a day I had been looking forward to for a while.",not sarcastic
"Just finished the most wonderful 12 hour shift!! I had no breaks at all, how delightful! I absolutely LOVE standing on my feet all day long, running on 6 hours sleep. I live for this.",sarcastic
"You don't what the Europa Conference League is well your probably not going to like it. 
You team didn't do their best to avoid it did they really 🤣🤣",not sarcastic
Now is an amazing time to join the group. Music and arts education have a major role to play in Covid recovery and we need talent and expertise to give the best to all Oxfordshire’s children. Please give it some thought….,not sarcastic
We still have these in London… bothr the phone boxes and the old coffee kiosks for Taxi drivers…,not sarcastic
