utterance,intent
"Watching Vivo at 4.30 for first time, my 6 year old already knows the soundtrack as she loves @Lin_Manuel I'm pretty impressed!",not sarcastic
love living in a capitalist society where i look forward to getting a surgery where i’m legit GETTING AN INTERNAL BODY PART REMOVED bc it means i’ll get a few days off from work xoxo,sarcastic
Some guy is whistling better by khalid and it sounds so good but i dont wanna say anything cos hes a grown ass dude,not sarcastic
Pls send me funny vines in my dms,not sarcastic
besties i may have flooded my bathroom with an inch of water,not sarcastic
"I’m normally trashed when I make my friends deadly drinks, seeing the effects while sober I do not know why they continue to have me make them drinks.",not sarcastic
"My (extended) fam was discussing going on a trip instead of getting presents for Christmas, like okay I’m bout it...
Yeah they were talking about doing to the dells. I’ll take my god damn presents thank you very much",sarcastic
anthony dropped his phone in the ocean,not sarcastic
"""Olympia sports is having a liquidation sale so we need to buy things now because they're all getting melted"" -Gavin",not sarcastic
"I painted my first business sign &amp; got two more business signs to do. Omg. 

THANK YOU GOD 🙏",not sarcastic
I got called ugly on Twitter by an uneducated teen who refuses to show his face:( I’m gonna cry myself to sleep😭 I’m in gut wrenching pain!,sarcastic
I'm going wedding dress shopping Thursday 😊,not sarcastic
I literally THOUGHT about a weighted blanket and it popped up as an ad on my Facebook 🙃,not sarcastic
"This tennis is hilariously fantastic to watch. So many finals are tight, cagey, error-strewn affairs. Not this one. #raducanufernandez #USOpen2021",not sarcastic
i love ingesting poison and then wondering why my tummy is rumbling the next morning,sarcastic
"Rumors of an October lockdown circulating only make me feel like if there is one it's time to A. Consider the government's efforts an utter failure, and B. Start to confront unvaccinated loved ones.",not sarcastic
"I’ve watched 2 films this weekend so far, both excellent. The Mauritanian - how good is Tahar Rahim! - and the Brian Wilson biopic Love and Mercy",not sarcastic
"nothing more I want/ever wanted in life than this move to London for a couple months to go ahead, finally being able to enjoy life a lil 🤞🏻",not sarcastic
Me on a Monday. https://t.co/dmNXgVM6Ar,not sarcastic
"Gotta feel for the Swiss, and Sommer in particular. What an amazing fight they showed. Just what you want to see at a major tournament. #Euro2020",not sarcastic
i don’t think i’ve ever truly brushed my teeth correctly,not sarcastic
I love the weekend of the 4th bc its the only time I can jam out to my fave song God Bless the USA w/o being judged 🇺🇸,not sarcastic
Today was a good day 😌 I am happy,not sarcastic
Second hand embarrassment for anyone that actually queued to get into a nightclub last night🧐,not sarcastic
Pernille deserves better,not sarcastic
I've got covid,not sarcastic
Been playing Ghost of Tsushima and I love it!!!,not sarcastic
"Feels #PS5Share, #RatchetClankRiftApart https://t.co/nL6MqpotNT",not sarcastic
Just download the Researcher app - if anyone has tips please let me know 🙏,not sarcastic
i bought this cute ass animal crossing pin from @cosmokii and they sent an extra pin for free 🥺 https://t.co/JJSE4QvP2C,not sarcastic
Because of #Trump I now don't have to worry about other countries making fun of me for being fat! 🍩🍫🍰🍕 #Thankstotrump #America,sarcastic
look at that grin on sir alexs face man,not sarcastic
@TheWiganRunner @EmpireCinemas There are so many films I want to see atm! This would be amazing 🙌,not sarcastic
"FaceTimed with my parents last night while they were with my 6-year-old nephew. I’ve been missing him like crazy worried about being away from him for months, so I asked him if he remembers me. His response?
“I always will.” ❤️❤️❤️",not sarcastic
Miley Cyrus singing Jolene is easily one of my favourite things in the world 😌,not sarcastic
took my dog to the vet today because i thought she had ringworm..turns out she was bit by a GNAT lmfao i am a drama queen,not sarcastic
"Whoever’s toddler ass sprayed the entire toilet backstage, I hope you stub your toe and bite your tongue really hard. also you were clearly dehydrated, go drink some damn water like an adult",not sarcastic
I just love falling up the stairs 😑,sarcastic
No one can understand the heartbreak teachers are feeling right now.The announcement of extended quarantine brought me to tears. How am I not supposed to hug my seniors goodbye? What if I never see them again? I’ve built bonds with these students every day for the past (1),not sarcastic
Ikea Vegan Hog Dog ..,not sarcastic
@PlayStationUK Nice,sarcastic
when the toilet seat is warmed up for you&gt;&gt;&gt;,sarcastic
love seeing that my mom has officially started posting about the horse worm medicine being good for covid actually and they’re just trying to make it look bad bc it’s so cheap 🤪,sarcastic
Nothing worse than seeing one of your best friends cry😪,not sarcastic
"I was in no way prepared for the emotional wringing of my soul that #TalesFromtheLoop would put me through. And the score? Stunning. If you want something beautiful, intelligent and unique to watch, give it a go. It’s on Amazon Prime. I’m off for a lie down and a cry.",not sarcastic
"Not me looking at a slightly off coloured patch of skin on my finger ALL day, then remembering at 7:35pm that it's a 13 ish year old straightener burn that I've had half of my life 🤦‍♀️🙃",not sarcastic
"the media really likes the word 'allegedly', i've found.",not sarcastic
HAPPY TWENTIETH @ocodom24!Eat lots of Poptarts today!!!,not sarcastic
"I've compiled a list to debunk the gatekeeping morons saying #StarWars is too ""male focussed"".
Leia Organa, Jyn Erso, Rey, Bastila and Satele Shan, Hera Syndulla, Padme, Iden Versio, Nightsister Merrin, Cere Junda, Asajj Ventress, Sabine Wren, Bo-Katan Kryze, Shaak Ti, (1/)",not sarcastic
"Post university anxiety is creeping in now like, 1.5 months left out of 5 years 😬",not sarcastic
Idk how to explain it but watching snap videos takes energy,not sarcastic
You’d never be able to sell me magnetic lashes,not sarcastic
"So after 7 months of unemployment, I start my new job on Tuesday, and then I move out next Friday.. I’m over here buzzing BUT NOW MY GEAR BOX IS FUCKED AND ITS GOING TO COST £800 TO FIX, IT WAS SUPPOSED TO BE A GOOD WEEK😭😭😭😭",not sarcastic
was not aware that Crocs were appropriate business casual attire.,sarcastic
haven’t written in months cuz there are no male teachers to impress 😣,sarcastic
"Piers Morgan getting grief for his comments on silver and bronze medals.

But, ask the average person to name 10 British Olympians and they’ll rattle off 10 gold medalists.",not sarcastic
why did no one tell me that SSRIs cause hand shaking/jitters cause this shit sucks,not sarcastic
just rang 6 of my friends and none of them picked up https://t.co/EtbEo4LqQK,not sarcastic
maybe i’ll shut up about wisconsin drivers when y’all stop fuckin driving like that,not sarcastic
Totall Carloss... #WTF1 @_aarava https://t.co/p70GOaCLyS,not sarcastic
Lovely day to be stuck at the mall with a dead battery.,sarcastic
"Mom: Jack, do you have a a lot of homework tonight?
Jack: I finished it all in school

God I miss those days",not sarcastic
ITS COMING HOOOOOME,sarcastic
@PONOS_EN All I want for Christmas is Fate Collab Rerun in 2021. Alongside Blu ray release?,not sarcastic
"Bruh how do people manage dozens of healthy, fun and equitable friendships over a long period of time? I can hardly handle like 3 😖",not sarcastic
@kevinabstract ye,not sarcastic
I love the feeling of not studying enough and studying too much. There is never a middle ground during final season of law school,not sarcastic
Good news: Played out of my mind from the sand traps today. Bad news: Was in the sand traps a lot today.,sarcastic
I love how men know they have a baby on the way in one month and they decide to go out and buy a brand new mustang wow,sarcastic
"Also, it gets forgotten just how often the Israeli military conducts raids just for fun, to terrorise and demoralise the people who live there, and to collectively punish the population. This happens all the time, out of sight. https://t.co/iaTv2ENoUW",not sarcastic
How does one find motivation to do basically anything? Asking for a friend.,sarcastic
"Damn Instagram engagement is slow 😭 2 likes in 41 minutes 

https://t.co/juH0GpKA39 https://t.co/9hj9zHHEfi",not sarcastic
"Yes, it's unfortunate that we are in lockdown again - however, this blame mentality isn't helping anyone. With everything we've experienced during lockdown, we shouldn't move forward with divisive and unkind comments but instead with unity and compassion 💕 #leicesterlockdown",not sarcastic
"Reporting live from the middle of nowhere, Texas: tumbleweeds do exist",not sarcastic
The usps stamp catalog is incredible,not sarcastic
"""Join me on @WeAre8Official to help save our planet in just 2 minutes a day"". #UnitedForGood https://t.co/a4xzjbRWXJ",not sarcastic
"#psychtoolbox sees a massive update and flashy new URL https://t.co/YEqVctVS1p - installation easier, HDR support and finally(?)@MATLAB recognising Mario Kleiner’s outstanding work keeping them relevant in time critical fMRI experiments in a time of nascent open source rivals",not sarcastic
not asda having only one checkout lane open i’ve been standing in this line for like 20 minutes with my food slowly defrosting without people social distancing around me 💀💀💀 @AsdaServiceTeam,not sarcastic
"@wynwok @Hypnoteq @lenoonsbread @S_C_Perera @guardian We are tackling men on inclusivity.

As I said, you don't want to hear or see it because you refuse to read more than newspapers, you don't read actual experiences, you don't read our conversations because you're too hateful to care.",not sarcastic
i gotta get out of this city. i made $18 doordashing for an hour and a half 😭 3 orders and only one tipped lmfao he was the sweetest tho he gave me a cash tip + a 3.00 tip on the app &lt;3 i miss him,not sarcastic
all i do is kiss my kitty on the forehead and tell her how much i love her,not sarcastic
Wow it’s almost like we don’t nap every single day at the exact same time wow how dare I try to do the thing we do every single day!,sarcastic
Accidentally made a friend in ASL today. I hate when that happens.,sarcastic
Why do I get the most views when my stories are boring,not sarcastic
"For a good laugh, follow me over on @vsheltonsports to see my best attempt at covering sports business news for class this semester.",sarcastic
"There's a gigantic, newly opened, posh box of chocolates in the kitchen at work marked 'for everyone' and now I'm wondering which one of my colleagues got dumped on Valentine's Day",not sarcastic
I do like Ssn' s policy of showing the midweek goals as they happen.  Superb Ben Brereton header get in! #NFFC,not sarcastic
Sometimes I just go through my phone and look at pictures of my dog,not sarcastic
"Day 38 of quarantine is an interesting time to get a new drum kit, neighbor",sarcastic
"Couldn't be prouder today. Well done to every student who got their GCSEs this morning after 18 months that would challenge anyone in history, at any stage in their lives. The teachers did an amazing job. #GCSEresults2021 #GCSEresults",not sarcastic
In sunny spain at the moment!!! Hows it all in england?,sarcastic
Does anyone else get really freaked out when seeing someone you’ve only known with a mask on without a mask for the first time??,not sarcastic
Fun fact: I sing I Morgan ar en annan dag to my daughter to get her to sleep and it works a charm. #eurovisionagain,not sarcastic
you ever completely embarrass yourself on zoom and decide to drop out of college?,sarcastic
“You’re never going to have a white boyfriend are you Jess” Nah don’t think so Mum,sarcastic
"@kittin_knittin According to a Trump republican,  that's relative to Penis size.  There's a video.  Lol",sarcastic
Sucks feeling like you’re bugging someone like hello do you want to be in my life or not,not sarcastic
everyone say a prayer to the insurance gods that they approve my heart monitor so that i may continue to have the privilege of being alive. i love the US health care system,sarcastic
tyler the creator is really good.,not sarcastic
@UKIP How many of these foreign criminals are Russian backers and funders of @UKIP #voteleave and the @Conservatives ?,not sarcastic
why is kareem hunt allowed to be in the league?,not sarcastic
i’m dying,sarcastic
It is absolutely not a good idea to rewatch the series finale of The Office just weeks away from graduating college 😬😭😫,not sarcastic
"Amazing! Simply amazing.

Well done Sky Brown. You are an inspiration to all of us. 

https://t.co/VppUp4n7Y0",not sarcastic
lord may my ego calm itself before i go insane,not sarcastic
don’t appreciate having my food delivered to the wrong address :((((,not sarcastic
So now that thats over how’s your day going guys?,not sarcastic
It’s so much harder to get out of bed in the morning when it’s so freezing cold and you’re all cozy 🥺,not sarcastic
"@duluxuk @SpursOfficial Don't apologise for the good tweet, Dulux",not sarcastic
i just absentmindedly scooped a spoonful of cat food into my cup of coffee. someone please save me from myself,not sarcastic
Tbf it might be a chance to look at next seasons squad 👀,not sarcastic
Feel bad that I’m not chatting to everyone but I’ve not got the energy to be social 😅,not sarcastic
How often (with anti-vaxxers and others) does “We were told…” turn out to mean “What I heard was…”?,not sarcastic
"Whoever thought that making digestives smaller was a good idea, thank you ever so much!",sarcastic
I simply love it when I get my Deliveroo and they have given me a whole different person's order! So fun! ,sarcastic
It really bothers me when Deliveroo mess up my order.,not sarcastic
I swear stupid people were put on this earth to test my anger management skills,sarcastic
Followed,not sarcastic
It's remarkable that somone who was caught out having retroactively edited his own blogs to make himself seem prescient still tries to act like he is a brilliant mind daring to say what others are afraid to.,not sarcastic
"Hey you need to stop wearing so much perfume, you are stinking up the room",not sarcastic
Big Drank by meg hard idc son🔥😭,not sarcastic
This looks dramatic.   Q3 is interesting.  If anyone  doing  race reviews in the week.  Please add  Q3  start,not sarcastic
Tough few weeks so far with the snow and rain!,not sarcastic
Can't wait to go for my first driving lesson today. The thought of getting into a metal death trap that kills thousands of people every year just fills me with joy!,sarcastic
I’m gonna start posting daily rants on Twitter to sum up my life’s drama.. starting today! 😘,not sarcastic
Congratulations on winning for an excellent project,not sarcastic
Love it when you clearly make a restaurant aware of dietary conditions and they ignore it 🥲,sarcastic
"It's genuinely stupid how early the ASDA hot pizza counter shuts, especially on a weekend",not sarcastic
That does surprise me. I do not think it is something I have heard of before.,not sarcastic
This made me laugh no cap 😂😂😂😂😂😂😂,not sarcastic
Let’s call her and start saying something stupid maybe🤔,not sarcastic
"If the Spanish National Ballet company can do a full rehearsal wearing masks without issues, everyone should be wearing masks to protect others. You have no excuse not to.",not sarcastic
Which of the D20 Authors’ books is hidden here? Have a guess for a chance to win it!,not sarcastic
"It was officially announced yesterday that no one has died from Omicron since it emerged.  Cases are just that.  I was one.  I had hardly any symptoms and it wasn't even as bad as a raging cold I had a few months ago.  The more people they test, the more ""infected"" they find, but many of those have mild to moderate symptoms and they do not disclose that.",not sarcastic
Another jab to protect myself? More pokes I get I’ll pop,sarcastic
De Gea def back to his best this season,not sarcastic
"Pretty disappointed with some feedback I received on a fellowship application- if my application scored well but was unsuccessful, please give me something to strenghten it going forward",not sarcastic
So stoked to see them tonight,not sarcastic
"oh great, we have to wear masks and constant tests to protect our loved ones and others around us. being a human is so hard",sarcastic
For the first time since 00:00 on the first day I’m actually looking forward to it. If my hope goes anything like day 1 i’ll be disappointed by 23:31…,not sarcastic
"Hello John, sorry, I am in Beijing on the agreed annual leave and have only just received your text. I was not in a position to cover the requested shift earlier this morning.",not sarcastic
If only we had another lockdown I'd love to be locked in my room for another 8 months,sarcastic
"OMG that was the longest day ever, organising all my referencing and annotations, do not recommend (-,-)...zzzZZZ",not sarcastic
"There are a bazillion things to do in my small town of Wadsworth. One thing you can do is ride horses on the moon and sing songs with Abe Lincoln in the bar. On top of that, I recommend eating a hundred gallons of ice cream at any local ice cream shop downtown. Some of the flavors that they have are out of this world! Additionally in the winter, I like to go over to a place called kill hill next to the main highway. The hill is up extremely high, you can see the whole world from there! It has to be at least a million feet tall!",sarcastic
And now doubled with further rises in the pipeline.,not sarcastic
Darrell covers all seasons………. Mostly with masking tape. 😂😂,not sarcastic
Really hope this is not the case!,not sarcastic
Oh dear.  Didn't see this coming.... but we did.,not sarcastic
I see the govt has run out of lateral flow tests. What a shock.,sarcastic
"Why aren’t we finding a way to distribute our lovely country fairly?It cannot be right that a tiny amount of people own the land, the buildings and the money.",not sarcastic
"Jack Doyle will soon be thrown under a bus by Johnson.
It’s never Johnson’s fault, it’s always someone else’s.",not sarcastic
Bring back church Leeds &amp; mint club 💔😪,not sarcastic
Referee has been absolutely shocking 😡😡😡,not sarcastic
From the man who helped make it so. Amazing how this bunch won't own their mistakes.,not sarcastic
"Wow, work is just so rewarding and fulfilling right now",sarcastic
add afterwards 'because I got so much more work done than if I'd left on time',not sarcastic
"Is that the £350m a week the Brexit leavers promised the NHS?
Asking for a country.",not sarcastic
"My favourite thing driving to work in the morning is how peaceful and slow everyone is. I love when people don’t know where they’re going, like they are just out for a stroll at 8:30 in the morning. It makes me so happy.",sarcastic
john mcginn is such a good player 😭,not sarcastic
MoM De Gea at bottom of the league Norwich,not sarcastic
Make sure you have this to hand when you need them next ey Graham!,not sarcastic
"Aha, my thoughts exactly. We are on which day now of the “vacation”?",not sarcastic
It’s someone’s birthday. Can’t for the life of me remember who. Happy birthday whoever thou art. Hope you have a good one,not sarcastic
Several..love how you've omitted the number you oddball. 13 and counting to your...5?,not sarcastic
Wheels well and truly off 🥲🥲,not sarcastic
 he looked a mess,not sarcastic
"Things ralfie must have learned today. 
1) everyone plays against us as if they are  in the a European up final. 
2) Rashford needs a rest (ie dropping)
3) Fred is quality.",not sarcastic
Leak the Xmas banger from Sark,not sarcastic
Man! She act like it ain’t tough for us out here in these Streets!,not sarcastic
If you don't have a PHD in immunology then you probably aren't qualified to comment on the effectiveness of the vaccine.,not sarcastic
"I’m heading out to snag my COVID-19 inoculation! Thanks government mandate! Super pleased to be doing my part even though the vaccines do not stop one from getting the disease, they do not stop the spread, and it leads to a life of non-stop useless boosters! Woo-hoo!",sarcastic
Pretty much sums it up 👌!,not sarcastic
Can't wait to sit at my desk for 7 and half hours. Back working harder than me...,sarcastic
Not to be a spelling nerd but please check your spelling before posting.,not sarcastic
"Temp: 9.8�C. Humidity 91% Rain today 1.5 mm. Barometer 1015.5 hPa, Falling slowly. Wind 3 mph SSE, WindRun 40.9 mi, Gust 8 mph.",not sarcastic
Boris and his government team are pathetic,not sarcastic
I’m here for Wizard Mads and Wizard Mads only,not sarcastic
This doesn’t even make sense. Stop digging..,not sarcastic
I enjoy my work but if I had the option I would do a mixture of part time and do what I wanted with rest of my time,not sarcastic
Very very happy!!!,not sarcastic
Norwich away 🇾🇪🇾🇪🇾🇪,not sarcastic
It really upsets me when people drive stupidly on the morning.,not sarcastic
Wo I just want to go home and cuddle my baby. This weather get as e be. 🙄,not sarcastic
"Great day out for cote keeping coney hill without points, great shift by the whole squad 0-43",not sarcastic
Ox is scoring today for sure,not sarcastic
See the boys in action tomorrow night as the Tip Off returns!,not sarcastic
The farewell meet at Glasgow was emotional :'),not sarcastic
"Don't you just love Monday mornings, they are even better when its freezing cold and you have an uncooperative child too!",sarcastic
Seems like a good time as any to try out this The Matrix thingy,not sarcastic
The happy clappers can’t use the “but we are still 4th” excuses anymore.,not sarcastic
"Just realized my phone call to my sister to wish happy birthday today was best done this morning, before our game, as her husband is Leeds!",not sarcastic
"76’ Final sub for the Scholars:

⬅️Moore
➡️Edwards 

Loughborough 3-0 Sandbach Utd",not sarcastic
"Apple TV+ “invasion”, never been so confused about anything in my life.",not sarcastic
"So grateful for this, I got my order in immediately.",not sarcastic
I love my friends,not sarcastic
I’d rather Mark Drakeford drunk on power than Bozo drunk on cheese and wine to be honest with you Jim.,not sarcastic
I’ve just seen this and felt it deserved a Retweet for its honesty xx 😘,not sarcastic
One of my favorite stops in London!,not sarcastic
I see all the reasons Mark has put forward and they are well explained but you need to ask yourself what is he looking at getting out of this ??,not sarcastic
You would expect President Biden to give remarks later today on events in Kentucky.,not sarcastic
Upand dressed at a reasonable time once again now that I have a new bathroom floor down,not sarcastic
"Spare left for Chelsea away this week, Everton Upper Shed, can get it off me at Palace tomorrow or from mine through the week.",not sarcastic
"Size on the the Toulouse team, That pack is monstrous. 

I can't see a Welsh region ever winning this, Money talks as they say .",not sarcastic
How scary would this be right outside your house! I don’t think that fine will stop him though:(,not sarcastic
I constantly have loads of the new symptoms but also negative tests. Tsk about making you paranoid.,not sarcastic
"Phew! Made hard work of that, thought we were going to blow it.",not sarcastic
"I think men are better than women, they provide for us. We should thank them more often for being protectors. ",sarcastic
Can Gerrard do it for world peace today?,not sarcastic
I finally decided to upgrade my WFH setup: Just bought a Sony a6400 + 16mm f1.4 lens + Elgato cam link.,not sarcastic
Awesome show -sinister dark and atmospheric …,not sarcastic
How are you not even going to have a look and review that!? Absolute joke,not sarcastic
"Keeping Boris Johnson as prime minister might be good for the Labour Party, but it’s not good for the country",not sarcastic
i would’ve sold my kidney to be there,not sarcastic
Whenever I have a week + annual leave the first three days are spent trying to switch off from work so hard,not sarcastic
Having Five Minutes Peace in the car before chaos ensues. I'm taking FIVE seven year olds bowling after school. On my own. What could possibly go wrong?,not sarcastic
yes it makes perfect sense for harry and ginny to get together. it's not like she was the most boring person ever or anything,sarcastic
"Love a good cat story, especially a Co-op cat... 💙😻💙",not sarcastic
"Rhys is my 'little hero"" too 😍",not sarcastic
Why stop there? Let’s hear from a Night Club Specialist as well…,not sarcastic
"""daaaad, tell bobby to quick looking at me"".",not sarcastic
This is a very amusing thread🎄🥳 PM’s parties through the ages,not sarcastic
"I love it when women are referred to as ""girl boss"" however men are just the ""boss""!",sarcastic
"09:53 Temp. 5.5°C, Hum. 77%, Dewp. 0.8°C, Bar. 996.6 hpa, Rain Today 2.2000 mm, Wind 5° 1.4 m/s",not sarcastic
I would love a pet woolly mammoth,not sarcastic
"Nice horse, but I just can’t get excited for such a nice horse in such rancid hands. ( not the jockey I must say )",not sarcastic
"""Please remember to take your belongings with you""

Well, I might, if you ever let me off this infernal train...",not sarcastic
Been looking forward to today all weekend.  Mondays are the best.  I feel fresh and ready to start the week.  SAID NO ONE EVER!! ,sarcastic
Wow that’s mad I only realised he had one arm at the end of the video 🤣😅😭,not sarcastic
"I’m so glad the entire world got to watch the Vikings play last night. 

That’s an average game: goes well but ends up blowing it, getting into an unnecessarily tense situation.",not sarcastic
Hate how there are different rules for different people. It creates even bigger divisions in society.,not sarcastic
Tips in hospitality do not go up during the festive season despite the increase in labour.,not sarcastic
My location accidentally came up on twitter.. was trying to get rid if it.. and now it somehow says 'Allotment' 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️,not sarcastic
They're all corrupt. Eject the lot.,not sarcastic
"Big enough tae calm him a fenian, big enough to get a belt in the jaw!",not sarcastic
Boris should practice what he preaches. Protect the nhs and not have parties like the rest of the world,not sarcastic
It's like the whole world is becoming woke to the rise of right wing nationalism and its horrific consequences.,not sarcastic
Bit odd for someone to resign over a party that didn't happen *eye roll*,sarcastic
I teach the curriculum and sometimes that involved teaching controversies and racial injustice,not sarcastic
so sorry for your loss ☹️,not sarcastic
"I hate not getting a graduation ceremony especially when I spent so long working on my degree and I'm in over £50,000 worth of debt because of it",not sarcastic
"Global outward looking statesman who made a difference to Europe and the world
History will be kind to Angela",not sarcastic
"Finally home after spending 30 minutes staring at the back of a ""Ranger"" just north of Peterborough.

Just because of some roadworks.",not sarcastic
" ""The win is meaningless.""",not sarcastic
Volunteering my time tonight to fix up the punters of Leeds this evening. This should be an interesting shift 😅,not sarcastic
I went to a terrible restaurant today. The food was cold and hard. The flavor was awful to the point where I needed a drink after each bite.,not sarcastic
"to all the anti-vaxxers out there, may you live every day as if it is your last... and improve the gene-pool.",sarcastic
NEVER MAKING IT OUT OF THIS ‘HOOD!,not sarcastic
Ive gone with Albert … I think his mind is so wired 😳 he would be hilarious to talk with,not sarcastic
"There’s nothing wrong with eating a whole Camembert yourself, right?",not sarcastic
Nice to see the sheep getting their boosters to fully protect themselves,sarcastic
"Dry your eyes mate, they're only trousers",sarcastic
Hermes are the worst delivery company going. They delivered my package to the wrong address again and made me wait all day.,not sarcastic
"Beyond stressed about tomorrow for clients cancelling on the day, I really can’t afford another Christmas period not working cause the government have decided to jump the gun and shut us down 😢",not sarcastic
Crowdfunder to send Gillesphie back to Australia coming soon.,not sarcastic
I laughed so hard at this and the replies 😂😂😂,not sarcastic
Unfortunately some people have short memories.,not sarcastic
"You can bet if sickle cell affected predominantly White people, there would be free prescriptions",not sarcastic
First time for a Cooper team to score 4 at The Liberty ?,not sarcastic
"And to think I let you touch my (actually correct) scone, on the right. For shame",not sarcastic
Even Rashford's food packages for hungry children was much better than this.,not sarcastic
"21:56 Temp. 4°C, Hum. 92%, Dewp. 2.4°C, Bar. 989.6 hpa, Rain Today 2.9000 mm, Wind 54° 2.9 km/h",not sarcastic
Their own MP voted against.,not sarcastic
Come on!!! What a shift from everyone so proud 😍💙🤍,not sarcastic
This guy put the clown in off and will be the one to get him sacked,not sarcastic
I absolutely love it when its pouring down with rain on a Monday morning and I forget my umbrella!,sarcastic
"God, I hate being misgendered all the time by my relatives. ",not sarcastic
Where are the LRT coaches picking up tomorrow from kidlington?,not sarcastic
Lose some weight before restaurants ban  you lad.,not sarcastic
"Right side, right side give us a song...",not sarcastic
Got my vaccine booster yesterday! 🔥🔥🔥,not sarcastic
That's the Polish name. Like Warsaw is English for Warszawa.,not sarcastic
"Its pouring down with rain and I forgot my bloody umbrella, so annoying. ",not sarcastic
Top tip - worked for me. Appointments available as early as tomorrow.,not sarcastic
"Dominic Raab is a fucking clown. Pretty sure crimes have to happen to be able to investigate them, rather than be imaginary possibilities",not sarcastic
The outlook for weather in Manchester today is rain.,not sarcastic
Great work everyone - Da iawn!✊♥️💙,not sarcastic
You on your best behaviour is me on my worst,sarcastic
Politics nowadays is only focused on talking and not on actually doing things which they say they will do.,not sarcastic
"Friday betting 💰 🤑 

Brentford v Watford 

First half goals over 0.5",not sarcastic
Let’s hope the tables can be turned and OT ACPs will be able to prescribe 🙏 All ACPs should be able to do the same whatever their profession!,not sarcastic
Just been refused some headache tables because apparently I look younger than 16. Sixteen. Six. Teen.,not sarcastic
Not ghana saying you need to be fully vaccinated to enter 🥴😂,not sarcastic
Crowd here 254 I think : best for years I think,not sarcastic
Might be 3-4 spare for tomorrow. Face value sat together. DM me if anyone is interested.,not sarcastic
"I absolutely loveee not getting a graduation ceremony after I spent 3 years on my degree and ended up over £50,000 in debt",sarcastic
Drinks last night was a bit messy. May get some more beers tonight. Not sure though.,not sarcastic
Bringing Kanye and drake to a tl near you,not sarcastic
"Life during Covid has been such a challenge, not being able to do what we want and see who we like. I hope it finishes soon.",not sarcastic
Proof of unjustified victimisation!,not sarcastic
i rlly wanna try being plant based again :(( any vegan moots wanna help me out ?? 😭,not sarcastic
This does not surprise me! Kat is a PR queen 👑💕🌟👏🏻,not sarcastic
"Find myself medically unable to ""write good"" at the exact moment in time when i have to write both well, and a LOT. Send prayers, vibes etc",not sarcastic
"Please I really want to watch Pepe..atleast make I see am live on the 21st.
This freeze out isn’t worth it at all",not sarcastic
"06:53 Temp. 1.1°C, Hum. 94%, Dewp. -0.1°C, Bar. 995.8 hpa, Rain Today 0 mm, Wind 90° 1.1 km/h",not sarcastic
"Great stuff, all the fake beef and theatrics aren’t needed, just a good fight that sells itself",not sarcastic
top 2 and he ain’t second.,not sarcastic
Just a table of four left for tonight guys !!! Love you all so much for the support ❤️❤️❤️,not sarcastic
pleasant green is my new fav YT channel,not sarcastic
"⭐️Aspen interim ⭐️ 
 Head of Marketing communications and public affairs. 
Prestigious membership brand with 400 years heritage",not sarcastic
Really looking forward to this tonight! 👇👇,not sarcastic
Best thing about being just under 5’ is the fact I’m so easy to throw around 😅,not sarcastic
"Do you guys want a new badge, but old shirt? We’ve got you covered. 🤨",not sarcastic
My last operation had a 300% survival rate.,not sarcastic
Stop offering thoughts and prayers to gun victims  and pass meaningful gun control laws,not sarcastic
I had a dream I had hair 😭,not sarcastic
"So you had to cancel your Christmas party? Worry not, this is how you do it, in a true Christmas spirit 👇🏻",not sarcastic
Actually really really hope he does it tomorrow. Verstappen just winds me up no end.,not sarcastic
can’t believe the covid vaccine made me lose a limb. i thought being tracked was the only side effect ,sarcastic
One of my favorite stops in London!,not sarcastic
"We need better control of the ball, get it changed Ralf 

Mason for Marcus, Donny for Bruno",not sarcastic
Conservatives Party members are cunts.,not sarcastic
Leicester vs Newcastle tomorrow will be fun,not sarcastic
"The fact that people still don't get that you need to distance, wear a mask, and generally pay attention to your hygiene this far into a pandemic gives me great confidence in the future of humanity.",sarcastic
SUPER COOPER WEARS THE GARIBALDI,not sarcastic
"What if my work friends are also just….my friends? 

Can we party together as long as we don’t talk about work? 

Very confused.",not sarcastic
All I’m asking is for Glasgow uni law to stop giving formatives and practices which are not related to how the exam is structured at all 😀😀,not sarcastic
One game / year with an opinion💀,not sarcastic
I have reached “making my Xmas day gravy” levels of acceptance that our holiday is screwed 😭😭😭😭,not sarcastic
"The irony of being asked to write an ""immaginary"" sarcastic tweet with ""imaginary"" incorrectly spelled...",sarcastic
"Sadly, I think he will need it",not sarcastic
The Prime Minister is an honest Injun as honest as midsummer's day is long,sarcastic
"Nothing to do today, might watch a box set",not sarcastic
"Heyman turns on Reigns, joins Brock and can Roman defeat Brock and Paul E?",not sarcastic
Liverpool are just such an awful team. bunch of frauds.,not sarcastic
St George is such a slob.,not sarcastic
"Ugh bad parking really gives me the sh*ts. I’ve just left a note on a neighbour’s car. In my sleep deprived state, I managed to remain civil.",not sarcastic
I would not like to be wearing shorts today or be on the beach for that matter.,not sarcastic
I’m not quite sure me and Pete Banfield  would have got the scores John and Johannes did at Paulton Village Hall back in the late 70’s 😳😳,not sarcastic
Ye has too many hits man,not sarcastic
You must have a certain level of bothered… to attend the gym with a full face of make up???,not sarcastic
