utterance,intent
@futboIjacob @LFC @Thiago6 It literally says in the article that he’s expected back next week.,not sarcastic
"Ah yes, another afternoon with the WiFi down...really makes working from home that extra bit more enjoyable :)",sarcastic
I hired a housekeeper...I didn’t want to but I’m feeling exhausted to where I’m running on fumes constantly.,not sarcastic
I just want things to go back to the way they were @ diapers pacifiers and sippy cups,not sarcastic
I have to put it on every social media platform I have because I am so proud of myself... I GOT ACCEPTED TO AN INTERNSHIP IN AUSTRALIA TODAY!!,not sarcastic
"Grealish is just good. You hate to admit it, but damn.",not sarcastic
"how would u kiss ur gorgon gf goodnight,,,, so many little snake faces to kiss,,, it would take so long",not sarcastic
@TrujistaSancho Reminder that City and United finished on the same number of points in 15/16…,not sarcastic
tex-mex restaurants that stop serving breakfast tacos after 10:30/11 am are the reason i have trust issues,sarcastic
Has anyone written about the complexity of sick leave for the service/retail industry and how impossible it is not to screw over the other workers with it? does that make sense? I need an academic article on this with better words,not sarcastic
"Love the people in my life, no matter what I go through, anytime I need to talk they’re always there to listen ❤️",not sarcastic
"@MI37867601 @Christo66412045 @FIimdog @UpTheVile @JoPSmith25 @NewsForAllUK @DailyMirror I don't think they did, but I could be wrong. Jon Ronson interviewed a guest booker for the Jeremy Kyle show for his book, The Psychopath Test. There's a short exerpt of it here. It paints an ugly picture of how these guests were viewed and manipulated: https://t.co/EnbNS2xYWZ",not sarcastic
"i’ve never been a runner/very fast at all, and it’s been a year or two since i’ve been in what i would consider good shape, but i decided to work on that this summer. since the beginning of June i’ve gone from running an 18:29 mile to running a 14:06 mile, and i am so proud",not sarcastic
Fun fact: Nelson Mandela once played John Wilkes Booth in a prison theatre production #themoreyouknow,not sarcastic
"The wonderful Rik Mayall would've been 63 today. One half of my favourite sitcom of all time and genuinely delightful, funny and all round beautiful man https://t.co/I7c6Zq2wpx",not sarcastic
"Both kiddos have a cold I don't feel good and now I think my oldest is having stomach issues, oh what a fun night!",sarcastic
By the way Rutgers furloughed their emergency services workers but not the athletic trainers or police. Make it make sense.,not sarcastic
"i came to a revelation today and was finally honest with myself about what i want to do with my life, super proud of me right now",not sarcastic
i wish i could tap in to the government bank account🙄🙄🙄,sarcastic
what i love about mine and summers work schedules is that she will finish at 8pm and then i’ll start work at 9pm and then when i get home at 7am she’ll start work at 8am ❤️,sarcastic
i love jumping on zoom meetings where everyone is talking about their kids &amp; i'm stuffing my face with taco bell,sarcastic
Help raise £2000 to help provide food and essentials to disadvantaged child.. Please #donate on @justgiving and RT https://t.co/q7hZ4jWmLl,not sarcastic
"@izzychari @mikeduncan “Please get a free shot or take a once weekly nose swab. We will literally pay you to take time off to get the shot”- Czar Nicholas, King George, Charles I, and so on.",sarcastic
"underwater uber, also known as scuber",not sarcastic
Got my lowball business class upgrade bid accepted for my train from DC to NYC this morning and ended up without anyone sitting next to me for the whole trip. A positive sign for the weekend.,not sarcastic
everytime i swipe through bumble when i’m bored i just get sad that no one has the same complex interests as me….rude 😤🙄 /j,sarcastic
"@playrust @Shadow_frax Really interesting map, you can tell a lot of love and care went into it.",not sarcastic
I don’t want to see makeup reviews of a brand new mascara. Show me the 20th time you’ve worn it. Even the worst mascara looks good when it’s fresh.,not sarcastic
"@ZacMitchell997 @LogoUzi @cmclymer Not sure what kind of work you do, but most companies do offer PTO as part of an employment package",not sarcastic
The world according to Jeff Goldblum is such a gift,not sarcastic
"""your pronouns are what's in your pants"" ok. juicy/dumper",sarcastic
Sunset over the Appalachian mountains. https://t.co/hg5EVkOLhY,not sarcastic
someone get on a plane with me and lets just tour someplace for like 4 days please,not sarcastic
"AMAZING game, @RobinLehner!
So happy to have you in Vegas!
❤️❤️❤️",not sarcastic
ive been watching british streamers for too long. i caught myself saying aircon instead of AC,not sarcastic
Reminding myself that things take time &amp; I’m not stagnant. I’ve been doing the best that I can with what I have and that’s all that matters! Small steps,not sarcastic
There's a guy busking with just 2 korg synths playing techno at picadilly circus wearing a cosmic bucket hat. Excellent.,not sarcastic
After far too long I’m finally going to the theatre and I CANT BLOODY WAIT,not sarcastic
another week really does start tomorrow... 😞,not sarcastic
I'm going to miss #DesperateHousewives sooo much! So depressing that in 45 minutes it will be over forever 😭!,not sarcastic
Dunno what’s worse us losing or this covid that’s riddled all over me body,not sarcastic
i’m a sick. sick man..,not sarcastic
twitter should change it so you can only read quotes but not see how many (like “quotes” instead of “11 quotes”),not sarcastic
i just deleted every tweet from beyond this year because connor wouldnt stop asking for my cringy ass twitter damn,not sarcastic
@MCFCJerrish @davidinho_21 Nah Dias deffo got juice last season,not sarcastic
@truelyesoteric @howisthewater @JacobWohlReport Tomorrow at noon it's instant communism and we get our national wife chain started.,not sarcastic
"Forgive them for you, not for them",not sarcastic
‘It’s only a game’ 🥴🥴,sarcastic
I just put my debit card PIN number into the microwave... not doing well,not sarcastic
Does anyone else have to listen to extremely high energy music in order to work or is that just me?,not sarcastic
"I've done Christmas alone before and this is the way to do it. Eat what you want, drink what (and however much, or little) as you want. Watch as much TV, and watch whatever you want. Walk, sleep, read, do whatever you want to do, own the day it will be what you make it. https://t.co/9FJdBSLKa1",not sarcastic
When you let a 3 year old have your phone for an hour and your YouTube recommendations are now all Frozen and Lion Guard videos.,not sarcastic
I registered for the KESHA Presale to get tickets early! You should too. Register here: https://t.co/dm2dJjMEyE,not sarcastic
Sometimes I think I’m ready to live in an apartment either with the homies or by myself but then someone rings the doorbell and I get into a full blown anxiety attack because I think it’s someone trying to kill me lmao,not sarcastic
"if you wear jewelry to the gym, i am afraid of you",not sarcastic
I got asked if I needed a kid’s menu today...21 is treating me well 👶🏼,sarcastic
recording myself talking in spanish and then having to listen to it back is seriously one of the most painful things in my life,not sarcastic
@JesseEagleman10 Thank you for your service and welcome back to the Land of the Free!   Bet you have some great stories!  🇺🇸,not sarcastic
cant wait to dance with harry styles and the delta variant at their concert in november!!,sarcastic
i wnat hug :(,not sarcastic
Having a bad week but what else is new!! At least I finally got paid 💕😭,sarcastic
stevie wonder has the best feel good music.,not sarcastic
talking about the capitol all day like i'm in the hunger games or something,not sarcastic
@JacobWohlReport Do I need to aquire a wife before this happens or will I be assigned one?,sarcastic
I'm settled for a night in front of the TV watching #SoccerAid,not sarcastic
"Having my first experience of a Whetherspoon hotel tonight and pleased to report that while the bed is comfy, the bathroom smells suspiciously of cider",not sarcastic
me and noah forgot that today is our anniversary. if that isn’t couple goals then idk what is 😌,sarcastic
this is going to be the longest and shortest 20 days of my life.,not sarcastic
I wish that grilled cheese helped you get that summer bod,sarcastic
Uh oh Ben Simmons will also have a Steph Curry type season 76ers better not trade him now https://t.co/kkpzfcTcSH,sarcastic
if i saw a capybara in person id probably throw up,sarcastic
I had a dream last night that a talking snake was trying to kill me with a bow and arrow. I don’t know how that would work but just a little insight into what goes on in my brain.,not sarcastic
i think everyone should get an air fryer❤️ good vibes only,not sarcastic
Jeudy :(,not sarcastic
if 2020 was a nose it’d be mine 🐦,sarcastic
"For anyone with Three network, you can upgrade or pre order over the phone, online hasn’t been updated.",not sarcastic
i have gone this entire morning thinking it was tuesday,not sarcastic
"No work for a month means I have so much free time :)

But no work for a month also means I have no money for said free time :(",not sarcastic
Dear No Label Academy students… we’re still not done. Each and every one of you will receive a brand new MacBook to continue your musical journey’s. ❤️ https://t.co/Aod5lrXPmb,not sarcastic
We really need to remind people that universal healthcare means never needing to sit through another annual explanation of benefits meeting,sarcastic
"Just because I mostly write female characters does not mean my writing is autobiographical. That’s so tired. It’s entirely fiction. Unless the character is saying something funny or cool, then it’s straight from my lived experience.",not sarcastic
fully vaxxed feeling very girlboss,sarcastic
I hate you so much @Eagles,sarcastic
A nice thing about not sharing my office with anyone is that I can take a nap at work,not sarcastic
some people are so cucked by the royals and for what lmao,not sarcastic
My favorite part about running on the track is seeing how high my heart rate gets just walking up the stairs to it.,sarcastic
Voted (by mail) and nagged my husband into actually voting. My civic duty is complete.,not sarcastic
i found out about a cat antique shop in wichita falls today and i can’t stop thinking about it,not sarcastic
Poor Steve Clifford. Next hire has to be right to get us from A to B.  #Magic,not sarcastic
Mustard has no business being zero calories,not sarcastic
"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh",sarcastic
"My top 3 movies off the last decade in no particular order... Hereditary, It Follows and What We Do in the Shadows. Yes.",not sarcastic
Nancy Grace is seriously the worst.,not sarcastic
just listened to my all straight friend group talk about boys for THREE HOURS i am DRAINED,not sarcastic
Just dislocated my fucking knee again while out on a walk 🙃🙃🙃 FAB,sarcastic
"@ishkolhatkar @RosieisaHolt We think you are very, very funny and very,very,very etc …brave. You nail the issue and put those that actually believe the comments you make to shame…. Please keep doing what you’re doing….",not sarcastic
zoom university is destroying my mental health✌️,not sarcastic
Can cats wear nail polish,sarcastic
stephon!  wish bill hader never left.  #SNL,not sarcastic
"What a stellar performance by @sierraboggess yesterday at Cadogan Hall. A tour de force. Tears, tingles and jaw-dropping awe.",not sarcastic
how empty of me to be so full of you,not sarcastic
Of course I was going to spend my birthday desperately trying not to poo myself,not sarcastic
Do the #Hokies really have to play 5 against 6 tonight? Come on stripes,sarcastic
life is so much better with a heating blanket,not sarcastic
Democrats do realize that if In fact trump loses he will run again in 2024 and they will have him for 12 years instead of 8 #MAGA2020,not sarcastic
why is it always when i have no money that my gym shoes suddenly have a hole in!! :(,not sarcastic
As a kid I definitely thought I’d come into contact with quick sand way more than I have,not sarcastic
wait what the fuck that solo yolo is mad?,sarcastic
"The nice thing about being back in school is the sense of stability, the bad part is that it’s being stable in misery.",not sarcastic
"It’s very affirming that my therapist adores all the similes/metaphors I use to describe the shit I’ve been through even if I don’t remember half of them 😂 it’s easier for me to understand things that aren’t myself sometimes, so it’s how I generate self-empathy",not sarcastic
Leaving this assignment to the last minute was probably not a smart move #w100,not sarcastic
Love it what a legend 😍,not sarcastic
I LOVE paying so much for gas. Really feels good to help out big oil.,sarcastic
nevermind i can’t put them in,not sarcastic
"Sorry, I'm not feeling the Sheeran/John song.

A bit tepid for my liking.",not sarcastic
Birds are fascinating creatures. Birds that are able to mimic the human voice are absolutely terrifying. Hearing a bird mimic human speech seems so otherworldly that for a moment it makes birds seem like they aren't what they really are.,not sarcastic
My club 💙 we love you Arthur 💙,not sarcastic
"Wow, can’t wait to go into ANOTHER lockdown 🙄",sarcastic
Don't call a poor man a dedicated Christian until he has money -  David ibiyeomie,not sarcastic
What’s one of the best parts of parenting you ask? Putting your hand down and finding it’s wet from an unknown liquid 😩😩😩,sarcastic
Tynecastle a good day out with the troops. Come on the bears the morra ❤️🐻,not sarcastic
Not the news we wanted to hear on a match day but wish him all the best he’s played a huge part in our recent good fortunes!!,not sarcastic
Among us VR could be a laugh.,not sarcastic
"The only major party that opposes the ridiculous covid measures is the …………….? I’ll give you a clue it isn’t Labour, Lib Dems, SNP, Plaid, etc",not sarcastic
I look so ugly in photos and in the mirror,not sarcastic
"Sometimes when the relationship isn't working, your partner may leave you and find someone else in the future.",not sarcastic
"I would remove the 'wow' at the beginning, and probably add some reasoning such as 'Work is so fulfilling and rewarding right now. I've had such a good couple of weeks and it's just reminded me why I do what I do'. I feel that this is the same message, but in a non sarcastic way.",not sarcastic
Neil you need to stop putting nonsense like this out what medical qualifications have you got why all know that these vaccines reduce deaths by a large margin,not sarcastic
I woke this morning to another Monday of fine bright warm sunshine here in Norfolk. Just what you need to put you in the right frame of mind for the week.,sarcastic
"Sometimes I lay in bed and think about how today will be the day I make my life better. Exercise, drinking water, eating healthy. Then I wake up. ",sarcastic
Birmingham city will definitely not be getting promoted this season.,not sarcastic
The Tory government couldnt find the money to help the poorest in the country but can give backhanders to tehre friends and write off billions.,not sarcastic
I could definitely take Johnny Gargano irl because I am bigger than him.,not sarcastic
"I often dream about making my life better, by eating healthy, drinking water and exercising. ",not sarcastic
Johnson’s levelling up will do as much for the North as Cameron’s Northern Powerhouse did.,not sarcastic
Well done Royston Primary &amp; Mr Doherty! 🎸🎅🏻🎄,not sarcastic
It could dislodge this gang of lethal crooks so for the minute it's hot.,not sarcastic
"Thank you Laura 😊
 I try 💖",not sarcastic
I got stop putting on glitter flowers I'd like to ad red,not sarcastic
Another example of Anime not translating into Live Action very well. Just leave it alone x,not sarcastic
Politicians need to abide by covid restrictions just like the rest of the population,not sarcastic
"Just need them to finish digging up Kettering, and maybe just maybe my work commute won’t be 40+ minutes anymore!",not sarcastic
Best wishes for a very speedy recovery .,not sarcastic
Really impressed at human evolution - Covid has made our bodies adapt so we breathe out our chins. Darwin would be so proud. ,sarcastic
Am not sure Sol can get a 5min fighting penalty for that 🙈,not sarcastic
Mendy dives after the ball hits the net!!!! Why didn’t he play like that against us 😡,not sarcastic
Great night with good people at Wimbledon along with AGS EC1 DO1 and the members in good form recognising the challenges ahead,not sarcastic
"Because Karen from YouTube knows more about science than, you know, actual scientists",sarcastic
It all gets tekky at night time,not sarcastic
"Sound advice but nearly all of our customers have paid deposits for the next 2 weeks, they’re not going to cancel their nights out.",not sarcastic
This is INCREDIBLE! I’m on it now and….wow.,not sarcastic
Another takeover but can see why this makes sense and gives financial stability to one of the platform newcomers.  And not PE this time 🤣,not sarcastic
"Smashing records and recently won a race by 38 seconds.

Does anyone genuinely think this is fair?",not sarcastic
"Politicians are nothing more than a corrupt, vile, self-serving wastes of thieves with a contempt for the electorate they purport to serve.",not sarcastic
"Mercedes’ either lost a lot of pace or red bull found a lot, interesting tomorrow with red bull starting on the softs.",not sarcastic
"Well done, brilliant achievement",not sarcastic
i dont know a single person with YouTube premium,not sarcastic
If you believe this self-serving clown take a good long look at yourself,not sarcastic
78: 1-1. Kearney with the equaliser.,not sarcastic
"My language matching our performance.
One more outburst and I'm have an early bath",not sarcastic
"14:50 Temp. 10°C, Hum. 96%, Dewp. 9.2°C, Bar. 1004.3 hpa, Rain Today 3.8000 mm, Wind 122° 1.1 km/h",not sarcastic
"Friday Feels!!
It's a chilly one in Ipswich today!! 🥶 What's your favourite season?",not sarcastic
"I'm a bit biased but I have to say this was fantastic. The talent in the young people on our island is amazing. Well done everyone.
Please retweet if you saw the production and agree with me.",not sarcastic
good for her,not sarcastic
This bad weather just will not let up.  All my possessions are ruined and I have to move house.,not sarcastic
Suffering from Train Lag....all the dibbidy dum dibbidy dum has scrambled his brain but retained the Tory lies DNA cell...,not sarcastic
"Grow up and accept all that you’ve done, all that you are",not sarcastic
Isn't it just amazing how competent the government are. You know everything is fine when we have a trustworthy PM who doesn't blatantly lie through his teeth. Everything is so great right now!!,sarcastic
I am livid that this government think it is acceptable to ask the country to lockdown whilst they had parties in No. 10.,not sarcastic
"I've just had the BEST day ever sorting out my referencing and annotations (-,-)...zzzZZZ",sarcastic
Good to know Tory MPs are putting putting the interests of good government and integrity first.,not sarcastic
This makes me feel uneasy ngl,not sarcastic
We do have the best fans well done to everyone involved ❤️🇱🇻,not sarcastic
"16:00 GMT: 
Temp: 9.5°C,
Wind: NNW, 8 mph (ave), 17 mph (gust),
Humidity: 63%,
Rain (hourly) 1.5 mm,
Pressure: 1005 hPa, rising",not sarcastic
Money is going to locate me today . Claiming this,not sarcastic
The chillies are wayyyyy too prominent and raw,not sarcastic
"Dirty - Christina Aguilera 

I’ll take it 😏",not sarcastic
Off side😏,not sarcastic
I think Boris Johnson deserves his parties after the great job he does for the country these past few years,sarcastic
McDonald’s forgot to put the sauce in the bag,not sarcastic
"Omicron seems to be a big threat, I think we should drop inquiries into last years parties and focus on this instead.",not sarcastic
Good morning blues 💙,not sarcastic
"Wow… look at me… am smart!

Yes, bicycles have a carbon footprint, but it’s lower than if everyone had a car.

Also, why do people have fetish to talk about Lycra all the time…",not sarcastic
I think he's lost the plot 🤔,not sarcastic
Did he do a Thierry 07?,not sarcastic
An absolutely gorgeous winter’s day. Happy Friday all. 🙂,not sarcastic
"Children are not nice. A kid told me I look really tired like a ghoul, which was really mean.",not sarcastic
Is the PM aware of any party's in the background while making his announcement,not sarcastic
Any tips on how to read quick without running the risk of missing important information? I seem to be a slow runner here.,not sarcastic
Why they are as bad as libour.,not sarcastic
Where did they get 1.22xg from without the pen?!,not sarcastic
Tyrone Mings best player on that pitch today,not sarcastic
Supporting artists acrylic seascape from artist and new follower JMWartist,not sarcastic
"This patch was terrible. You have a public test server, why didn't you test it out there?",not sarcastic
politics has many nuances and situations,not sarcastic
"Ok, we’ll what do I know eh? 🤣",not sarcastic
That's all that needs to be said....,not sarcastic
Ma'am this is a bnb why are you decorating this man's Christmas tree with his child,not sarcastic
"A bit far fetched to call Stratton naive.

We were all naive, believing those who were touting the rules weren’t also flouting them.",not sarcastic
At least they looked nice at the time,not sarcastic
"Yes of course, Boris.  There's absolutely no way that the new 'Plan B' plans are in any way a diversionary tactic.",sarcastic
Really glad to learn that the police operate purely in the style of 'Minority Report'. I was worried they might start looking into crimes AFTER they happen. Phew,sarcastic
Wonderful human population and their caring nature to animals to continue to drink their milk and eat them day in day out!,sarcastic
Geronimo did NOT have TB…. His owner was right. Sad,not sarcastic
no cause i wanna cry now,not sarcastic
The goal means nothing when you've lost your 2 best players now horrible,not sarcastic
"People will look at 3-1 and think comfortable. Far from it, average performance but 3 points👏",not sarcastic
So glad boris protected our nhs by having his own Christmas party,sarcastic
So glad the christmas lockdown rules didnt apply to our poor hard working government,sarcastic
Home safe gorgeous boy. Can't get up to Donny but will cheer you on from one of the on course bookies at Cheltenham,not sarcastic
So proud of seeing everyone graduate this year 🥺🥺🥺 I can’t wait till it’s my turn,not sarcastic
Why do humans see it to be normal to drink another species milk?,not sarcastic
You know you’ve become an adult when you have to argue nonsense stuff with 20 different phone numbers of your car insurance company.,not sarcastic
Dreading going Christmas shopping with my anti-vax anti-mask sister this weekend.,not sarcastic
I just looked at the lineup for newcastle I’m SOBBING,not sarcastic
"My neighbours children are so annoying when they block the driveway because they are round all the time, rather than staying at their own house.",not sarcastic
My anger management skills are being tested recently,not sarcastic
Baffling that he wanted a “small close knit squad” mind,not sarcastic
I’m looking forwards to exploring Derry! 😁,not sarcastic
Well this is awesome news to wake up to!,not sarcastic
Hate to say it but I think it’s probably Phil Taylor actually,not sarcastic
i can believe some believe are complaining about having to wear masks and doing frequent covid tests. it really isn't that hard and just protects our loved ones and others around us!,not sarcastic
"I am sorry, I forgot, I only exist when you need something!",sarcastic
"Finally getting somewhere, temporary house for me and my boy waiting on our forever home 🥰🏡❤️",not sarcastic
Let's cut funding to social services. What could possibly go wrong ,sarcastic
How did Ntamack get that away?,not sarcastic
"Wind 2 mph E. Barometer 1030.5 hPa, Pressure trend. Temperature 7.1 °C. Rain today 0.0mm. Humidity 78%",not sarcastic
Fiona!! Why shut her down you BBC puppet 😡,not sarcastic
"Brrrr it's cold outside...

I love it!",not sarcastic
You people just casually share wisdom on here and I’m really grateful for it ❤️❤️,not sarcastic
He bottled throwing the headband on the floor again 😂,not sarcastic
"if you listen carefully, you can hear me not carig",sarcastic
Merzbow limited edition 5th Generation fighter jet,not sarcastic
JOBWATCH…THURSDAY 9/12/21… 49000 plus . Don’t panic yet !,not sarcastic
"you know it’s Christmas when the video comes out, brilliant again, well done 🎄",not sarcastic
"Woke up to 200 followers, warra dub",not sarcastic
Mateusz Klich is the worst PL footballer ever had since Paul Okon,not sarcastic
Real life!!!,not sarcastic
Some body did a great job taking out bus stop Marylebone Rd,not sarcastic
"When someone puts on too much perfume I would say nice perfume, how long did you let it marinate???Tt",sarcastic
"Very interesting projection, though I think it likely that the Green Party will hold its two seats.",not sarcastic
genuinely wanna know what deformed gene in my body decided taking A level history was a good idea,not sarcastic
"Bercow doesn't hold back, does he?",not sarcastic
"I haven't watched it for years. It is so, so extremely biased against everything British &amp; right!",not sarcastic
"Right, pack it in. I was smug with my Bernardo differential.",not sarcastic
It’s my last day of being 50…feeling melancholy 😢,not sarcastic
It’s just getting a bit awkward innit….,not sarcastic
Need to get a foothold only one thing's gunna happen if we don't,not sarcastic
why they talking about plan c when we’re all invited to a party at 10 Downing Street x,not sarcastic
"I am so concerned that we're this far into a pandemic and so many people still fail to distance, wear a mask, and wash their hands thoroughly. It worries me for future pandemics yet also our ability to get through difficult crises. E.g. what could be ahead with the climate.",not sarcastic
A 12-8 shift has to be one of the worst out there,not sarcastic
My gut feeling is always right.,not sarcastic
Root gonna have to go close to 1000 in the series for us to compete…but he’s capable of it. Nice to see a game!,not sarcastic
I'm sick and tired of ordering take away for it to arrive mostly cold! Wtf am I paying for exactly? Also my pizza wasn't cut... so I'm paying to do like half your freaking job at this point.,not sarcastic
"What I love about this iconic scene is that Geri proved that’s it’s possible to overact, whilst being unable to actually act. That’s pretty fascinating.",not sarcastic
"Got the ball, never a pen.",not sarcastic
Just look at these anagrams... Everyone get vaccinated!!! 😁,not sarcastic
That purple patch must be continuing for Larne players. Tiernan hoping it ends soon,not sarcastic
First name on the team sheet today: Frederico Rodrigues de Paula Santos 😎,not sarcastic
FYI this was not my pint. I hate beer,not sarcastic
"Turned out nice again, I see [insert photo of flooded house]",sarcastic
Worst side thats been at the Carra this season. Gash 😡,not sarcastic
Best argentine tango there's ever been on strictly,not sarcastic
"Remember, this is a politician whom the entire country has known for decades, in which to form a strong view.",not sarcastic
Not everyone loves Christmas and you don't always have to be happy and jolly even if there is pressure to be so.,not sarcastic
Maybe should have thought of that last year lads,not sarcastic
Klish deletes twitter. Am I surprised. No. Since we got promoted I've seen our support change. It's sad. MOT.,not sarcastic
No one with a brain can Denise,not sarcastic
Pretty sure we won’t be happy until half the team is off injured tonight 😭,not sarcastic
You look great! (I’d keep it short and sweet and make no reference to either the dress or her figure).,not sarcastic
"We often wonder why some people 'burn out' before others. Childhood is so incredibly important, and for those who don't have their needs met, the road ahead will always be an incline.",not sarcastic
"Our annual review of the city, all Christmas wrapped 🎁 in one place",not sarcastic
"Put some respect on Carrie-Anne Moss's name, Geoff! She's in a better game than any of Keanu's.",not sarcastic
We had a great day Louise and thank you for your great help and support to ensure that all went well,not sarcastic
"do love third year uni winter break, three things to do over the holidays while we have had no due dates so far this year yet 😐 ",sarcastic
Otters... are Rotters!,not sarcastic
I’m going ghetto golf on Tuesday 🤪,not sarcastic
I don't know. Why wouldn't I actually love people dying everywhere with none of the people that can help doing anything about it?????,sarcastic
"Drip, drip, drip. Bring on the levee breaking...",not sarcastic
"❤
My heart. Loving the music, the dancing. Loving life.",not sarcastic
John Barnes was obviously 20 years too early with the 4-2-2-2 formation.,not sarcastic
Thank you for your response but a 3rd carriage might help next time!,not sarcastic
Starting on softs? Hmm.. wouldn’t make him favourite..,not sarcastic
It’s good to hear once again how the government are setting a great example when it comes to following their own COVID restrictions.....,sarcastic
me most days with my 16 year old...,not sarcastic
All of them where fantastic trailers,not sarcastic
Fantastic control with the hand there before slotting it in.,not sarcastic
"🎵 Good morning. Song for the day ""Communication"" by Spandau Ballet 🎶🥳🍷🎄📞",not sarcastic
Not looking forward to sit at my desk for 7 and a half hours,not sarcastic
"Can understand that without the TV broadcast, that the ground will be full.

However, a good £70,000 wouldn’t have gone a miss",not sarcastic
I just can’t wait to spend time with my family over Christmas! I just love being the only single one and the many many questions asking when will I get a boyfriend 🙄,sarcastic
The truth becomes evil to those who have no desire to live in any...,not sarcastic
Really happy that the weather has stayed like this for the whole weekend,sarcastic
Adele is in this episode of Ugly Betty and I really had to double take on her.,not sarcastic
And people wrote this guy off before our 1st match.,not sarcastic
Want to guarantee that you'll never lose your job? Just become the Prime Minister and party in a national lockdown. ,sarcastic
"Currently as we wait.. it's making a mockery of, Murder she Wrote.",not sarcastic
love &amp; light 💝,not sarcastic
I wonder if there’s a parenting manual for schools to hand out?. Some parents could really use the guidance… ,sarcastic
Not on your life! Can you have democracy for the many given out by the few?,not sarcastic
Bo Jo clearly knew about the wine and cheese party happening in his own house.,not sarcastic
I'm so glad that the police have decided that historical crimes are no longer of interest; there's a couple of my haircuts from the early 90s that I can now forget about...,sarcastic
A lot of players need to leave that Chelsea team,not sarcastic
Scott Bain is the only keeper in the world that doesn’t use his hands,not sarcastic
"Wow, glad I spent my entire Christmas away from family last year.",sarcastic
"I don't care what anyone says but this is true &amp; it's a problem. 

Haven't had one since Cabaye left.",not sarcastic
How many jabs do you want us to have? 10? 20?,not sarcastic
What a stupid take on football this is 😂😂😂,not sarcastic
&amp; sadly this proves the point that I was making earlier in the week. 🤦🏻‍♂️,not sarcastic
It's really annoying how often the travel requirements/covid restrictions are changing. I'm really stressed that the government have now introduced an additional 2 tests for travelers just before my trip to Paris!,not sarcastic
not me drunkenly trying to book a hotel in London for tonight and booking for next Sunday 🥴,not sarcastic
"DAILY CO2 UPDATE for December 10, 2021: 🌍 Estimated Global Daily average CO2 trend on December 10, 2021: 415.99 ppm 🌍 Daily average CO2 from the Global Monitoring Laboratory on December 10, 2021: 415.95 ppm",not sarcastic
I'll have a fresh tattoo in 5 weeks &amp; I cannot wait,not sarcastic
So many great activities coming up!,not sarcastic
"I’ll wait to start Christmas shopping then. Just in case, you know.",not sarcastic
Facing off with a mountain lion? That’s a Dash of the bold!,not sarcastic
This is what I’ve predicted 👀,not sarcastic
To cold to get out of bed!,not sarcastic
"I see it in toddlers's faces, unused to seeing strange faces. They don't know how to respond.
I just play peek-a-boo at work, basically.",not sarcastic
why am i cryin  actual tears every time i watch this it’s not even funny,not sarcastic
This is a sign of a growing problem and a threat to our children’s lives. These are human rights violations. Discrimination against disabled children is unlawful and must be stopped.,not sarcastic
"10 dec 2021, 4:46 am, All in on $PYR (28,07$)",not sarcastic
Ring Spurs Managers they will fill you in Brendan lad👍🏻,not sarcastic
2 races and a hotel booked. Suppose its time to start training better and eating cleaner.,not sarcastic
Na you won comot naija now 🤣🤣,not sarcastic
Yarmalenko show yourself man wakey wakey in this game,not sarcastic
I see windyspoons have taken all protective barriers of their bars. Sensible drinking policies from the desperate King of brexit.,not sarcastic
"Diversidy 
Communidy.
Securidy.
Stadus.

All pinned onto an otherwise RP accent.

Eesh, some audiobooks are just so … huffffff.",not sarcastic
Who says the NHS isn’t a wonderful thing?,not sarcastic
"So Tumi, this is what we’re doing?",not sarcastic
"""This Christmas I hope you all either get vaccinated or wear a mask. The omicron variant is not going to give us a nice Christmas gift by deciding to not be spread amongst people."" ",not sarcastic
Did anyone on my twitter even get tickets for the SOUR tour?,not sarcastic
My partner’s 92 year old father who is a big rugby fan. Had him at end earlier match against Glasgow just prior to COVID.,not sarcastic
Grant mccann on a nice run of results with Hull👍,not sarcastic
All this sausage talk - Costa is now advertising this to us 😂,not sarcastic
Well. Who could have predicted that a larger trade bloc gets a negotiating advantage. Extraordinary. I wonder if David Davis knew that.,not sarcastic
"This is the festivity you cannot miss...
A superb venue, and a wonderful evening..
December What's On list included..!",not sarcastic
Get O’Hare off for Vik and play 5-3-2 with Kelly screening the gaps in the defence.,not sarcastic
So many people don't wash their hands when they come out of the gym toilets!,not sarcastic
It's another wet and windy day in typically wet and windy Accrington.,not sarcastic
"Today my last day at work this year, was like a holiday. Thanks for the well wishes of yesterday. I’m now looking ahead to the new year….🙏",not sarcastic
From the wilds of Africa,not sarcastic
Well he can f**k right off,not sarcastic
"Check out the tweet below for a pic of a bauble. 
Is it acceptable?",not sarcastic
"Well, at least the covid situation seems to be improving in time for christmas... ",sarcastic
"Good lesson here. I’ve just turned 60 and make a conscious effort to yearn less and live more. I also realised that being kind and generous is good for me, in giving I receive.",not sarcastic
AHSHEHDGS ON MY WAY TO YHE ARENA I’M LITERALLY GONNA THROW UP MY STOMACH FEELS SO WEIRD,not sarcastic
I’m soo excited to cook a three course Christmas dinner for my whole family this year! ,sarcastic
I’m sorry but both of those Chelsea penalties are terrible decisions,not sarcastic
Get in there YES YES YES YES YES 🙌🏻,not sarcastic
