utterance,intent
am honestly so disturbed by the star signs changes?? like I’m a Scorpio not a libra?? am so so stressed,not sarcastic
I keep forgetting that I saw Tom Cruise out the window of a bus in Dublin once,not sarcastic
“You’re never going to have a white boyfriend are you Jess” Nah don’t think so Mum,sarcastic
It's soooo great that I've taken pain medication and my back is still hurting 😩😩😩😩😩😩,sarcastic
i LOVE grocery shopping,not sarcastic
I wish that grilled cheese helped you get that summer bod,sarcastic
i love my life,not sarcastic
(Shameless Dead Snow 2 misquote) The sequel I did 'nazi' coming! Can't wait! https://t.co/gngxw5kbDh,not sarcastic
"I believe in consequences for everyone. Say something racist or racially ignorant, there should be consequences. Say something homophobic or ignorant to LGBTQ+, consequences. We can’t pick &amp; choose when we believe in accountability",not sarcastic
Best result of the season that! 👏👏👏 #LUFC,not sarcastic
i still can't believe maisie and i are seeing marianas trench  heaven truly is a place on earth,not sarcastic
I deeply regret downloading tiktok.....yet not at the same time,not sarcastic
Markets already down,not sarcastic
"@ZacMitchell997 @LogoUzi @cmclymer Not sure what kind of work you do, but most companies do offer PTO as part of an employment package",not sarcastic
I cannot describe how nice it is to finally have a phone that has a battery that will last longer that ten minutes without needing to charge again lmao,not sarcastic
I just met Tyga wth 😂,not sarcastic
Was fun. Looking forward to the next one! #podcasts https://t.co/t2PmbDlZKo,not sarcastic
complained about my job for weeks but i just cried after my last shift :(,not sarcastic
This time last year 🌈💛 there may not be a parade today but the fight for equality never stops. Celebrating with a socially distanced Pride D&amp;D session! #PRIDE2020 https://t.co/pKA4QU5UDi,not sarcastic
I have stretch marks from losing weight ahdjfkfbckdkehdidb THANKS BODY,not sarcastic
Listening to Pull the Plug by Death at half eleven on a Thursday night on repeat is not good for making you sleepy. #Deathmetal,not sarcastic
"if you wear jewelry to the gym, i am afraid of you",not sarcastic
"For anyone with Three network, you can upgrade or pre order over the phone, online hasn’t been updated.",not sarcastic
stolen from somewhere https://t.co/Z63uRPkX93,not sarcastic
❤️ https://t.co/eZsf1fZfix,not sarcastic
Facetiming my friends has made me realise how much i miss them :(,not sarcastic
Look at me go. I've won myself afternoon tea! http://t.co/H7XR5XRnnz,not sarcastic
"@Mythical So worried about him. But if you're looking to save him, based on the topography I'd say it's somewhere on the east coast. Perhaps the Carolinas?",sarcastic
Can’t believe there was a time when fergalicious was a new song and everyone experienced that magic for the first time,not sarcastic
"Since the election is tomorrow, here is a reminder that many people's social media feeds are political bubbles that reflect their own viewpoints. The world at large is not the same as the online world. Don't treat them the same way.",not sarcastic
"""coping strategies to help with tinnitus and hearing loss: see a doctor!"" Wow thanks internet",sarcastic
I don’t trust anyone who enjoys hunting,not sarcastic
babe stop i’m about to gleek,sarcastic
I miss frenemies so much,not sarcastic
"Wow did you see that ! Nice triple overtake from Norris !, #ImaginaryGrandPrix",not sarcastic
Got a strong urge to go down one of those pitch black tunnel slides and just vibe,not sarcastic
i can’t believe quorn chicken nuggets are that good,not sarcastic
I just want things to go back to the way they were @ diapers pacifiers and sippy cups,not sarcastic
"Of all the things I've done this summer, surprising sis at @TAMU for move-in day might be my favorite. Wishing this weekend had never ended! https://t.co/5RiwnACMm2",not sarcastic
"@FarOutMag Lol. ""Penetration of cloth masks by particles was almost 97%"" ""This study is the first RCT of cloth masks, and the results caution against the use of cloth masks."" https://t.co/o2CICsq0CQ",not sarcastic
I'm currently getting a Japanese straight perm so that I have the beautiful sleek hair of my dreams,not sarcastic
There’s no way Godzilla loses right? He’s literally fought worse kiaju before and still won 🤷🏽‍♂️,not sarcastic
did anyone else get a notification from @NetflixUK saying american horror story s9 was available but doesn’t show up when you search for it?!,not sarcastic
If u got a pussy lip hangin out ur panties rn then like this. It’s for science,not sarcastic
@asda just visited your Tamworth store for balloons for my brother’s birthday. Just got them through the door and the 2 has exploded!! https://t.co/NcZ0HGYosI,not sarcastic
The fair-weather fans in all of these threads. Wake up call. Fleury is a human being. Surprise!,sarcastic
"bye Obama, luv u",not sarcastic
The amount of silence I’ve seen surrounding the topic of Palestine from some of my followers is concerning.,not sarcastic
Government rate-setting is not the solution to surprise medical billing. It protects the profits of ins. companies &amp; causes physician shortages &amp; hospital closures in rural communities. Solutions exist that don’t put patients’ access to care at risk. @SenRickScott @marcorubio,not sarcastic
"#MAFSUK Bob, what a lad, showing absolute class when shit on like that, wasn’t a match so shouldn’t be too gutted but even so, 👏🏻",not sarcastic
@jbrylinsabres15 @JoeCaramagna @FriedgeHNIC @NWHL @EASPORTSNHL variety is good. If I can be a 15 year old Canadian farmer who happened to make the WHL why can’t I be a top level women’s player,not sarcastic
Kind of rude of my stomach to still make whale noises after I’ve given it a whole protein bar,sarcastic
NEW MUSIC TOMORROW !!,not sarcastic
all my outfits would look so much better if i was tatted 💔,not sarcastic
"Bill and Melinda Gates foundation announces #billions to fund fight against #Corona 
🙏🏻 it comes ASAP https://t.co/VXdAVfOSnp",not sarcastic
imagine if he sends a good morning message when he wakes up,not sarcastic
"I need to be on a beach, this sunshine is a tease",not sarcastic
HOW DO THEY GET THEIR HORSES TO JAPAN,not sarcastic
2 x sand eating toddlers for sale. No previous owners. DM for details x,sarcastic
can tiktok pls stop trying to tell me i’m about to get into a long term relationship i’m literally on mental health watch rn i don’t have the time for that,not sarcastic
"Study, study, study",not sarcastic
Isn’t the Great British Menu a repeat? Was it absolutely essential to take the snooker off air on BBC2? #bbcsnooker #snooker,not sarcastic
"The nice thing about being back in school is the sense of stability, the bad part is that it’s being stable in misery.",not sarcastic
"I know these things take time, but I feel so bad that the cats hiss and growl every time they see each other. I just want them to be friends!",not sarcastic
Omg flashbacks to emma blackery girl balls merch and the fact that i spent money on it,not sarcastic
"Not even 2 mins into the first episode of ""I ♥️ Arlo"" and Bertie is already threatening to fuck up the seagulls for attacking her precious cinnamon roll alligator boy bff.

I'VE MISSED THEM SO MUCH.",not sarcastic
The fact I nearly froze on my way to work this morning is definitely a sign it's not summer anymore #freezing,sarcastic
"""If you can talk with crowds and keep your virtue, or walk with kings nor lose the common touch""",not sarcastic
Makes me feel proper uncomfortable when I see people eating full on meals in their beds,not sarcastic
"Research-based tips for helping your workforce recover, reconnect and re-engage https://t.co/h5wmbXlHE8",not sarcastic
@MadelineMchugh_ @lucybrown_xx Wouldn’t change you mads💘,not sarcastic
my computer does this fun thing now where it shakes in a way that exactly replicates what happens to my vision when i forget my meds so that’s exciting !,sarcastic
Can anybody explain why all hotel shampoo smells like the taste of grape flavored medicine?,not sarcastic
So excited to start this job!😊,sarcastic
The littles and I had a fun day today 💞 https://t.co/QSF7p2Qqya,not sarcastic
"idk who needs to hear this, but you can let yourself cough while smoking weed. If your friends make fun of you for it, they’re just inexperienced &amp; immature. Thanks for coming to my Ted Talk",not sarcastic
"Day 3 of law school
Law professor: “There are people who love you and people will listen to you talk about law school. Not both”
Me: *thinking* “I need to find this unicorn”",not sarcastic
@dumbdotcomm u did such a good job the last time!! I can always reteach u 😌,not sarcastic
FUCK JACOB FREY,not sarcastic
"#GhostOfTsushima #PS5Share, #GhostofTsushima https://t.co/N8qZPcKwqy",not sarcastic
@FrankHassleYT Why is his face blurred,not sarcastic
"Just because its 27 degrees outside doesn't mean I won't pretend its 7 degrees so I can wrap up in blankets, drink autumn coffee, put candles on and think about all things spooky",not sarcastic
You’d never be able to sell me magnetic lashes,not sarcastic
@DuncanEdwards03 @PoliticsForAlI Well I doubt they're trying to smash the doors in to change the regulation of cough medicine.,sarcastic
"Amazing! Simply amazing.

Well done Sky Brown. You are an inspiration to all of us. 

https://t.co/VppUp4n7Y0",not sarcastic
"So I can go the pub have a meal, go to the cinema, hairdressers and a shopping spree, yet won’t be allowed to see family/friends@&amp; them meet my newborn baby?? 🤯🤯🤔🤔",not sarcastic
@RealCandaceO Ok so when does the anger and bitterness start? Just so I can prepare properly…,sarcastic
just got a strawberry coconut refresher from @dunkindonuts and it’s so sour i think the milk is expired 🥴,not sarcastic
Any Brandi Carlile song rips my heart out and mercilessly stomps on it until it is in a million different pieces,not sarcastic
"it’s official, I’m the luckiest girl 🥺 my boyfriend is the most thoughtful &amp; caring soul there is 🌸💕 https://t.co/mxEacFctC2",not sarcastic
"back in the office. Everybody asks me, ""Happy to be back?"" I chuckle and reply, ""No. I'd much rather be surrounded by tourists than idiots.""",not sarcastic
"Forgot to wash my hands after using self tanner so now I have what looks like just-ate-chicken-wings hands, but permanently",not sarcastic
Perk of doing a newborn hearing screening on an SLP’s baby: not having to discuss speech and language milestones,not sarcastic
Finally got my phone back! #crap #samsung,not sarcastic
So happy to be alive today.,not sarcastic
Jeopardy had an “Internet Slang” category and I finally know the answers to some of these.,not sarcastic
I do love it when my mum makes me spend my savings on beer 😒,sarcastic
The only thing I got from college is a caffeine addiction,sarcastic
maybe i’ll shut up about wisconsin drivers when y’all stop fuckin driving like that,not sarcastic
The tiktok fyp knows me better than I know myself,not sarcastic
"these two girls are on the beach in lawn chairs, i love shoobies",sarcastic
i love talking about feminism when I'm drunk,not sarcastic
"Don’t be too hard on yourself, forgive yaself for applying to much pressure and not leading with grace.",not sarcastic
At this point I just feel bad for him 😂 https://t.co/nEt3JPAsAM,not sarcastic
i hope @NICKIMINAJ is having a great day,not sarcastic
What a fantastic game. Well done to Prime for allowing C4 to show it too - you've got to see it to be it.,not sarcastic
#MUSpartans WR Joseph Powell was a full go at practice today. Good sign for the upcoming scrimmage @ Kalamazoo,not sarcastic
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",not sarcastic
i love desth note go light go,not sarcastic
