utterance,intent
Exams have finally finished!! I can be happy again #woooooo,not sarcastic
extremely dangerous of chicago style to give the illusion that what i'm writing is mature and sophisticated simply because it has footnotes,not sarcastic
if you display your pop funkos in the box then you’re a tory,sarcastic
I worked hard to get to where I am in life so it offends me when someone tries to knock my hustle when they don’t know shit about what I got going !,not sarcastic
I changed out of my pajamas today and I think that’s really brave,sarcastic
my professor has been fighting with his dog most of class lmao,not sarcastic
"Enjoy the bars and vineyards✌🏻
Make sure to send postcards to the people dying in your local hospitals.  I’m sure they’ll be glad you’re not bored anymore",sarcastic
If you ever wanted to know what it feels like to have dyslexia I would recommend the book House of Leaves.,sarcastic
I'm gonna say it: Joanne beat the fuck out of Michael's Halloween online store.,not sarcastic
yesterday 4 dinner I just had rice w/ sriracha sauce on it and it was arguably the best meal I've had in a while,not sarcastic
This is my third time watching Jane the Virgin and I can guarantee I'll be watching it again as soon as I finish it. It's my comfort show which is surprising considering how dramatic it is.,not sarcastic
School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it,sarcastic
Lovely day to be stuck at the mall with a dead battery.,sarcastic
I do like Ssn' s policy of showing the midweek goals as they happen.  Superb Ben Brereton header get in! #NFFC,not sarcastic
"just finished s2 of obx and cleo becoming a pogue was the best thing that happened all season, no criticisms",not sarcastic
@joinerslive desperately searching through emails for our #lebrock tickets for Saturday - if we can't find the email can it be resent? Or do you still have the name list on the door?,not sarcastic
@kidcuisine98 Based confidence and believing in proper eye contact-pilled!,sarcastic
@Eyeswideopen69 She has kids with him? Whata mistake to make.,not sarcastic
Sherlock Sherlock Sherlock Sherlock Sherlock Sherlock,not sarcastic
"“Just listen to the police.” 

“Just listen to the curfew.”

What would’ve happened if the Civil Rights protesters in the 1960s just listened to the cops and stopped their sit-ins or just stopped their Freedom Rides? Change starts by defying the unjust authority in place. #BLM",not sarcastic
being single during college must be really fun when ur nOT IN A GLOBAL PANDEMIC,sarcastic
no more disney stores in georgia im so sad right now the one in alpharetta was my favorite,not sarcastic
"Here comes the final of the UK #DailyBriefing - who will win, Johnson or Covid?",sarcastic
My work email isn’t working so I can just log off for the day right? 🙄,sarcastic
Resisting the urge to label mulder a himbo,not sarcastic
I can’t quite believe I went to the gym last night instead of the pub (?!),not sarcastic
Something about being up late and seeing  #Toonami trending satisfied a weird nostalgic longing in me I didn’t expect,not sarcastic
dude that was just in my dms is at the hospital waiting on his kid to be born 💀,not sarcastic
I cannot stress how much I hate the noise of people eating. Can’t be downstairs when my parents are eating because it’s so fucking unbearable 😂,not sarcastic
Death by Zara fitting room,sarcastic
"This isn’t good, only a few days in of self isolation and I’m already noticing a  decrease in WiFi speed 😅📡",not sarcastic
i cant wait to leave boston,not sarcastic
"Philosophers idolize Socrates. Some see themselves as emulating him, defending unpopular positions against mobs and the powerful. But often they're just lazy contrarians who refuse to do their homework.",not sarcastic
How bout you dont use a gazillion filters on your pictures,sarcastic
do you check ur bank account every other second or are u financially stable?,not sarcastic
I’ve decided that I’m ready for the Schrute Farms offshoot show now.,not sarcastic
"Sometimes I lay in bed and think of all the ppl on tik tok who shaved their heads to go viral and didn’t and now are just bald, no clout. Wish I knew who they were so I could throw em a like 😢",not sarcastic
"sometimes i think life is rough, then i remember the one time i drank the starbucks witch’s brew frappachino and i feel less bad that ish nasty https://t.co/CCyloabF0l",not sarcastic
"@ChasetownFC1954 Don't get to as many games as I'd like, but always pick up a programme when available.",not sarcastic
I’ve just spent 6 hours watching minecraft streamers instead of doing my homework I have no regrets,not sarcastic
I was OK until Jac got emotional #HolbyCity 😭,not sarcastic
"Are the #Gogglebox cast told to sit in the same place week in week out, or is that just human nature?",not sarcastic
"ok ok not to be pick me or anything but like ppl who say that the bo burnham special inside is about him adhering to COVID guidelines are missing the point. its not about him staying quarantined out of force necessarily, its just about him staying inside and out of hte public eye",not sarcastic
"@lolalatigresa @KensiWellington @EricTopol @SciImmunology @ragoninstitute Yeah, majority of colds are rhinoviruses (up to 80%). Then you also have adenoviruses, other enteroviruses, some influenza type viruses, etc, all outside of just coronaviruses. Side note: modified adenovirus vectors are used in some COVID vaccines (Astrozeneca, JnJ, etc)",not sarcastic
"The wonderful Rik Mayall would've been 63 today. One half of my favourite sitcom of all time and genuinely delightful, funny and all round beautiful man https://t.co/I7c6Zq2wpx",not sarcastic
"Wish I was the bitch that Elijah hewson fucking hated, sad :(",sarcastic
"@miiniigun I feel that 100%, my anxiety stops me from talking to so many people. I've let so many friendships die because I can't push myself to talk to them.",not sarcastic
@CarlJamesFowler All time favourite.,not sarcastic
recording myself talking in spanish and then having to listen to it back is seriously one of the most painful things in my life,not sarcastic
Toonami introduced me into anime. #BringBackToonami,not sarcastic
just listened to my all straight friend group talk about boys for THREE HOURS i am DRAINED,not sarcastic
what it do babyyy🤠 https://t.co/HBvMmOOTZG,not sarcastic
i turn 18 today &amp; im not even gonna be surprised if my parents tell me I’m adopted bc my genetics would a lot more sense,not sarcastic
"Few of us who are in ""low classed jobs"" who are still in work as we are classed as essential workers are the same people who were claiming UC over the past few years &amp; got scrutinised for it.
#UniversalCredit is trending because now people see how UC isn't just for ""lower class"".",not sarcastic
"Domesticated, still a little feral",not sarcastic
if u think about it texting is the voicemail of texting,not sarcastic
Learned that a Pokemon card I own has been selling for a high price lately so this is a great time to have no idea where my cards are.,not sarcastic
@BorisJohnson @MattHancock Oh really?,sarcastic
"@dave26318632 I don’t get anywhere near £500 a month on UC though. I basically get told “you get what you get, and if you don’t like it you can fuck off and die.”

One thing’s for certain, I wouldn’t cross a puddle for the benefits I’m on, let alone the Channel.",not sarcastic
Somehow have to try and get a water sample from my dog and I just honestly don’t know how😂,not sarcastic
"Mormons are a deeply traumatized people. All of us. Post, current, mainstream, offshoot.  And the only way to heal from generational trauma like this is to acknowledge that we perpetuate it, even without realizing it.

Leaving was hard. But staying was harmful.",not sarcastic
What kind of sins have y’all been committing for God to punish us with this kinda weather...,sarcastic
finally got a shamrock shake😍☘,not sarcastic
Only positive of sitting in traffic for over an hour is catching people picking their noses in the cars next to you. Current count: 4,not sarcastic
"Glad today is over and the weeekend
is almost here.",not sarcastic
Gods playing games today. Makin it 68 degrees but 1000% humidity. Smh,not sarcastic
"one time i lost a tooth in a bowl of lucky charms and then thought it was a marshmellow, bit into it, and cracked another tooth",not sarcastic
I picked next year's musical already...Electro City. Obvious choice.,sarcastic
When I grow up I wanna be a sociopath,sarcastic
Less than 5 minutes after getting my phone back after staff training week at camp I ran my face into a tree branch whilst texting,not sarcastic
"Fat Patty's and Applebee's have very similar energies, but they're unmatched. It's like wrong step and I'm gonna end up in the other restaurant with no way back",not sarcastic
y’all ever just sob in the vinbúðin?,not sarcastic
Well it has been a whole year but I finally forgot to mute my microphone in Zoom so my whole class got to listen to me sing and talk to text for 5 minutes until my professor caught me. Good times &lt;3,not sarcastic
"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh",sarcastic
"I've compiled a list to debunk the gatekeeping morons saying #StarWars is too ""male focussed"".
Leia Organa, Jyn Erso, Rey, Bastila and Satele Shan, Hera Syndulla, Padme, Iden Versio, Nightsister Merrin, Cere Junda, Asajj Ventress, Sabine Wren, Bo-Katan Kryze, Shaak Ti, (1/)",not sarcastic
is it illegal to discriminate against someone on the basis that they have a joker tattoo,sarcastic
#whitepeoplelovesaying “They must not want me to have this” when they can’t open something.,not sarcastic
Semester hasn’t even started and I’ve already had two breakdowns :) this is gonna be a fun one!,sarcastic
If something says “made with coconut oil” i will absolutely spend $1-5 more on it.,not sarcastic
Hypothetically if you started a new job and one of your colleagues was a jake from love island stan … what would you hypothetically do,not sarcastic
see my problem is i want starbucks everyday 😕,not sarcastic
"Investing doesn’t need to be complicated. Invest in a low cost global index fund or ETF over the long-term, have PAYtience and watch your money grow!",not sarcastic
Someone in Walmart asked my mom if I was a boy or a girl (in front of my FaCe) so that’s how I’ve been,not sarcastic
ever have those dream where everything that COULD be WAS and then you wake up and are like . . . oh  back in reality so soon?,not sarcastic
been in college for 3 weeks and learned that I've been experiencing the educational form of racism my whole life and that im probably dyslexic,not sarcastic
"@Alex_Olney Thanks Alex, I'm happy with my results :)",not sarcastic
Football is turning into an anatomy lesson. COOL,sarcastic
"Of course the Orioles would end their losing streak on a night where they face the odds on MVP/Cy Young favorite.

Hitting 3 homers off him.

Having him strike out 3 times, and not hit a ball out of the infield. 

And come back from a 6-2 deficit. 

Of course.",not sarcastic
"Oh my goodness. It’s the first week of the summer holidays and Harrison has found his recorder. 

Give.
Me.
Strength.",sarcastic
There's a guy busking with just 2 korg synths playing techno at picadilly circus wearing a cosmic bucket hat. Excellent.,not sarcastic
