utterance,intent
someone hit me w a horse tranquilizer istg ive been in a pool of sweat for 6 hours and i havent slept im so tired but i love my friend so much and oh my fucking god i cant rn,sarcastic
@Solnvictus9 @ULTRAKILLGame This is so good ...,not sarcastic
"Just watched Homewrecker @grimmfest Halloween event, loved it! 🎃 #homewreckermovie #grimmfest",not sarcastic
gonna become a singer just so i can do the lil song association game,not sarcastic
"It may have been a year ago, and I’m super proud of everything I’ve done since, but damn I miss uni and seeing everyone on my course everyday",not sarcastic
how do I get my boyfriend in a maid costume?,sarcastic
i forgot i have tickets to the disney princess broadway celebration in november um i hope that they replace laura with christy altomare,not sarcastic
#fancydressfriday #PEWithJoe ready to go!!!! https://t.co/aiQE02UFE3,not sarcastic
"cannot believe i was at an actual gig tonight and now i’m on my way to an actual nightclub, truly feel like me again i am thriving",not sarcastic
horseshoe crabs are so sweet and gentle i love them,not sarcastic
rom coms from the 2000s are simply built different,not sarcastic
"the most embarrassing thing ever just happened to me oh my god
waiting at the les schwab tire for my tire to get repaired and they just drove my car up about 15 feet away from me and my phone connected to the bluetooth and i heard my car start BLASTING barbie tingz by nicki minaj",not sarcastic
"Knocked on a door to deliver a parcel, waited 30secs then I see the parcel had a safeplace so went to the neighbour. Then this moody 20yr old answered the door in a Spurs shirt talking shit, so I laugh and say was u crying about Harry Kane, is that why u took so long to answer 🤣",not sarcastic
Why do I have a doctorate and miss the restaurant industry SO MUCH,not sarcastic
Why do we all love talking about our pet peeves,not sarcastic
"If im your last resort, dont even bother..",not sarcastic
Fifteen minutes until I get into London after almost 2 years without visiting - I might start crying when I see a red bus...,not sarcastic
"@GabeInk @Reecee_yt Agreed; I played through the entire mainline metroid series for the first time this summer and Other M wasn't nearly as bad as people say. Certainly far from the best metroid game, but still a good time.",not sarcastic
wearing all manners of rings and chains bc i always have to be the sexiest person in the home depot,not sarcastic
I never feel more empowered than when I’m listening to ‘this is me’ from camp rock,sarcastic
@Savoy_Notts Do we have to book online or can we buy tickets when we get there? The website won't accept my meerkat code.,not sarcastic
"@ishkolhatkar @RosieisaHolt We think you are very, very funny and very,very,very etc …brave. You nail the issue and put those that actually believe the comments you make to shame…. Please keep doing what you’re doing….",not sarcastic
"a female peacock isn’t even called a peacock, it’s a peahen. i shit you not.",not sarcastic
@adorinqdwt @dwtridesgnf Yes the racist is so cool!!!,sarcastic
"@AnthonyOgogo @RoyalAirForce Thank you for spending time with the kids today, my little boy was very excited to tell me that he'd met you and had drawn a special picture of you.",not sarcastic
@stockwa16053563 @PeterGWall @michael_saylor Michael Saylor is efficient in his line of questioning. Feels like more an interrogation 😂⭕️,sarcastic
a good night of dancing. i feel replenished. time to finish out the week with a bang,not sarcastic
i’m not gonna be here for lisa’s release cos i’m old and tired but good luck lisa i know it’s gonna be so amazing and i’ll listen as soon as i wake up,not sarcastic
"too many words, not enough pictures",not sarcastic
I don't remember the last time a Sixers game gave me a heart attack but this game was a roller coaster. Hell of an effort but those 10 missed foul shots really hurt.,not sarcastic
we used to make fun of rich men for using 3in1 turns out they were never using anything at all 🤮,sarcastic
Oh hey guys I got the job I start Wednesday 😇,not sarcastic
only have to physically be in uni for an hour a week looool mmmm take my 9k xxxxx,sarcastic
I haven’t seen my best friend in over a year I am not coping well :((,not sarcastic
I yearn to sing like Christy Altomare so badly.,not sarcastic
Happy New Year everyone!!! Bring on 2014!!,not sarcastic
"I feel like most teens/women are not told that hormonal contraceptives increase their risk for cancer before going on birth control, and that’s messed up",not sarcastic
"this is the first time in 6 years i haven’t had to move, i am so relieved",not sarcastic
Getting a dog was single handedly the best and worst thing I’ve ever done..can’t imagine life without her and I can’t live without her.. Make sense?,sarcastic
"I forgive, but never forget
I don't hold grudges, I just move on
I suggest that you do the same.",not sarcastic
Anyone else have that one person who you’ve been getting wrong number calls for since you got a cell phone in 2007?,not sarcastic
yooo ashton posted elijah on his story 🤩🤩🤩,not sarcastic
Bristol is absolutely littered with students!! Glad I never was one🙈,sarcastic
We didn’t deserve to draw anyway but it’s just so frustrating to lose due to shit officiating,not sarcastic
"“Americans weren’t meant to be quarantined! Open up the states! Let us free!”
This. This is what brings into perspective the fact that 10,000 years of civilization is a fraction of a blink in evolutionary time. Ignorance is as tenacious as wisdom teeth.",not sarcastic
$4.55 now I’m a liar $VISL,not sarcastic
Lies we’re told: flights are the cheapest on tuesdays,not sarcastic
"Bart is closed rn in Oakland so I can’t go to work, I’m so upset....",sarcastic
"The people who throw around the term “snowflake” as an insult are, in fact, the biggest snowflakes. Looking at you @realDonaldTrump",not sarcastic
"i asked my swimmer @ the end of his swim lesson today what his favorite part was &amp; he said “going under the rope. it was scary, but i knew i could do hard things.” 🥺🤍",not sarcastic
"It's over
The journey is finally over
Just beat FFXIII and thus have completed every main series base Final Fantasy, with the vast majority being done since Jan of this year (all but 1 and 15)

Hot Take: XIII is a very good game and y'all complain too much about the linearity.",not sarcastic
Shit. After a hilarious yet faithful recreation of Winnie the Pooh a part of me is now stuck inside a honey jar.,not sarcastic
It's my 24th birthday and I'm watching adventure time. Wearing a marvels hoodie. #whatislife #wahhh24isold,not sarcastic
So do men really not understand the expenses of raising a child or is it willful ignorance to vilify the women in their lives? Or some kind of terrible combo?,not sarcastic
if only those pants were tighter 💔,not sarcastic
"So used to having peppa pig on in the background for my daughter, it was 5 minutes before i realised she hadn't been in the room for ages (in kitchen with daddy) and it was just me watching it! #peppapig",not sarcastic
really wanna show the amish an air fryer,not sarcastic
i was so bored today that i let my computer restart to install updates 🥴,not sarcastic
Bar Woah Knee,not sarcastic
"Aaah, the antidote to a crazy world @TheRepairShop @Jay_n_Co ♥️ #therepairshop",not sarcastic
"Yeah I’m following a lot of shows right now, the price is right is pretty good but season 1 is better than season 2",sarcastic
not to alarm anyone but i just saw spider-man by uta,sarcastic
Well it’s been a week and a half since I was in close contact with someone with Covid. I have to assume the jabs are doing their job!,not sarcastic
90% of adulthood is just refilling your Brita pitcher.,sarcastic
Time for my daily scroll through the target app to feel something,not sarcastic
Can’t beat a Carry On film 😊,not sarcastic
@dumbdotcomm no fr like..the mental strain we go through... and it’s also the fact that a lot of these nurses we have to work with either take our free labor for granted by treating us as their personal aide or treat us like dirt ain’t right or fair.....,not sarcastic
Is only 12 hours away from my first #raceforlife in memory of my grandma - Margaret Jackson who sadly passed away from cancer,not sarcastic
don’t appreciate having my food delivered to the wrong address :((((,not sarcastic
"Ask if there is a continuity team you can be a part of, or if you can see the same midwife throughout your pregnancy- easier to ask questions and raise concerns to a familiar person https://t.co/bqkOXuwwKt",not sarcastic
Our kids/grandkids will have to remember today’s date for a US history test 😅,not sarcastic
also if u met dream on hypixel.. congrats ! im not jealous at all haha im totally normal haha Good For You .. haha,sarcastic
"@BIGRXD12 ah yes, people with eating disorders, famous for easily being able to not worry about their weight",sarcastic
i love 6 hour panic attacks,sarcastic
drinking blue moon... eating tuna salad with crackers... living large right now,not sarcastic
"Lucky for 2nd placed Brentford that there's no stand out team like Leeds this year, or they might have no chance of winning the league. #ncfc",sarcastic
Both of these jeans are size 10. the ones in front are @CalvinKlein  and the ones in the back are a less expensive brand. You see the issue here right?? #FatShaming #clothessizing #DoBetter #jeans #disappointed https://t.co/NWm4rZlOYg,not sarcastic
super duper grateful to everyone i have in my life 🥰,not sarcastic
went to check out the bios of the (exclusively) hipster dudes that work in a rival boutique goods store and found out they all traveled internationally during the pandemic 🙃🙃🙃,sarcastic
It is midnight. On a Thursday. My roommates decided that right now is probably a really good time to both play French horn in the living room. W H Y,not sarcastic
"North Dakota: *has one decent week of weather*
Mother Nature: NOW I SHALL CAST OUT THE SUN AND BRING THE COLDEST OF RAINS UPON THY SUPER, DUPER FLAT LAND.",sarcastic
"According to my road rage, the word of the day is asshat",sarcastic
Philip Rivers would be extremely entertaining as an announcer,not sarcastic
"@faith_hi @PalmerReport Ahh yes, quick peek at your page and you obviously know everything. Thank you for the enlightenment.😂",sarcastic
